மூளை  ,brain,மெது3ட்3/ மஸ்திஸ்கொ /பி4து3ட்,"म॑दुड, मस्तिस्का॑, भिदुट","ꢪꢾꢣꢸꢞ꣄, ꢪꢱ꣄ꢡꢶꢱ꣄ꢒꣁ, ꢩꢶꢣꢸꢜ꣄"
மேலுதடு  ,upper lip,உஞ்சாஹோட்,उञ्चा हा॑ट,ꢆꢛ꣄ꢗꢵ ꢏꢡꢜ꣄
மொட்டைத்தலை  ,shaven head,மொட்டெ,मा॑ट्ट॑,ꢪꣁꢜ꣄ꢜꢾ
முழங்கை,elbow,மொளி,मा॑ळि,ꢪꣁꢳꢶ
மோதிரவிரல்  ,ring finger,முத்3தி3அங்கி3ளி,मुत्दि अङकिळि,ꢪꢸꢡ꣄ꢣꢶ ꢂꢖ꣄ꢒꢶꢳꢶ
மேவாய்,chin,சீபு,चीपु,ꢗꢷꢦꢸ
வகிடு  ,Split line of hair,பா4ங்கு3,भाङगु,ꢩꢵꢖ꣄ꢔꢸ
வகுப்பு,parting of hair,கு3ம்பினி,गुम्पिनि,ꢔꢸꢪ꣄ꢦꢶꢥꢶ
வயிறு  ,stomach,போட்,पोट्,ꢦꣂꢜ꣄
வலக்கை  ,right hand,ஜைனஹாத்/ஜகு3னஹாத்,"जैनहात्, जगुनहात्","ꢙꣀꢥ ꢲꢵꢡ꣄, ꢙꢾꢬꢸꢥ ꢲꢵꢡ꣄"
வாய்  ,mouth,தோண்,तोण्,ꢡꣂꢠ꣄
வியர்வை  ,sweat,ஸெகொ,स॑का॑,ꢱꢾꢒꣁ
விரல்  ,finger,அங்கி3ளி,अङकिळि,ꢂꢖ꣄ꢒꢶꢳꢶ
விலா  ,sides of the chest,பொக்கொ,पा॑क्का॑,ꢦꣁꢒ꣄ꢒꣁ
விலா எலும்பு   ,ribs,பொக்கா ஹட்கொ,पा॑क्का हट्का॑,ꢦꣁꢒ꣄ꢒꣁ ꢲꢜ꣄ꢒꣁ
