Sourashtra Word,Hindi Pronunciation,Tamil Pronunciation,Roman Readable,Havard-Kyoto,IAST,IPA,Meaning English,Meaning Tamil
ꢒꢵꢬ꣄ꢫꢱ꣄ꢢꣁ,कर्यस्था॑,கார்யஸ்தொ2,kaaryastho',kAryasthO,kāryasthŏ,kɑːɾjəs̪t̪ʰo,labourer,தொழிலாளி  
ꢒꢵꢪꢸ ꢦꣁꢜ꣄ꢜꢾꢜ꣄,कामु पा॑ट्ट॑ट,காமு பொட்டெட்,kaamu po't't'e't',kAmu pOTTET,kāmu pŏṭṭĕṭ,kɑːmu poʈʈeʈ,industrial estate,தொழிற்பேட்டை  
ꢒꢵꢬ꣄ꢫꢕꢥꣁ,कारयघना॑,கார்யக4னொ,kaaryaghano',kAryaghanO,kāryaghanŏ,kɑːɾjəgʰən̪o,industrial estate,தொழிற்பேட்டை  
ꢆꢣ꣄ꢣꢾꢱ꣄,उद्देस,உத்3தே3ஸ்,udde's,uddEs,uddĕs,ud̪d̪es̪,approximation,தோராயம்  
ꢱꢵꢪꢷꢦ꣄ꢫꢡꣁ,सामीप्यता॑,ஸாமீப்யதொ,saameepyato',sAmIpyatO,sāmīpyatŏ,s̪ɑːmiːpjət̪o,approximation,தோராயம்  
ꢆꢥ꣄ꢥ ꢆꢦꢶꢬ꣄,उन्न उपिर,உன்ன உபிர்,unna upir,unna upir,unna upir,un̪n̪ə upɪɾ,approximation,தோராயம்  
ꢱꢶꢖ꣄ꢔꣀꢡ꣄,सिङ्गैत,ஸிங்கை3த்,singait,siGgait,siṅgait,s̪ɪŋgəɪt̪,comrade,தோழர்  
ꢱꢾꢖ꣄ꢔꢡꢶ,स॑ङ्गति,ஸெங்க3தி,se'ngati,sEGgati,sĕṅgati,s̪eŋgət̪ɪ,comrade,தோழர்  
ꢱꢲꢮꢵꢱꢶ,सहवासि,ஸஹவாஸி,sahavaasi,sahavAsi,sahavāsi,s̪əɦəʋɑːs̪ɪ,comrade,தோழர்  
ꢱꢾꢖ꣄ꢔꢮꢶ,स॑ङ्गवि,ஸெங்க3வி,se'ngavi,sEGgavi,sĕṅgavi,s̪eŋgəʋɪ,comrade,தோழர்  
ꢥꢔꢬꢱꢩꣁ,नगरसभा॑,நக3ர ஸபொ4,nagarasabho',nagarasabhO,nagarasabhŏ,n̪əgəɾəs̪əbʰo,municipality,நகரசபை  
ꢔ꣄ꢬꢵꢪ ꢱꢖ꣄ꢕꣁ,ग्राम सङ्घा॑,க்3ராம ஸங்கொ4,graama sangho',grAma saGghO,grāma saṅghŏ,gɾɑːmə s̪əŋgʰo,municipality,நகரசபை  
ꢥꢔꢬ ꢦꢵꢭꢶꢒꣁ,नगर पालिका॑,நக3ர பாலிகொ,nagara paaliko',nagara pAlikO,nagara pālikŏ,n̪əgəɾə pɑːlɪko,municipality,நகரசபை  
ꢗꢵꢭ꣄ꢗꢭꢥ꣄,चाल्चलन,சால்சலன்,chaalchalan,cAlcalan,cālcalan,t͡ʃɑːlt͡ʃələn̪,movement,நடமாட்டம்  
ꢒ꣄ꢬꢶꢫꢵꢒ꣄ꢬꢪꣁ,क्रियाक्रमा॑,க்ரியாக்ரமொ,kriyaakramo',kriyAkramO,kriyākramŏ,kɾɪjɑːkɾəmo,action,நடவடிக்கை  
ꢪꢤ꣄ꢫ ꢱꢬ꣄ꢒꢵꢬ꣄,मध्य सर्कार,மத்4யஸர்கார்,madhya sarkaar,madhya sarkAr,madhya sarkār,məd̪ʰjə s̪əɾkɑːɾ,Central Government,நடுவணரசு  
ꢆꢭꢵꢱꢸꢮꢵꢜ꣄,उलासुवाट,உலாஸு வாட்,ulaasuvaat',ulAsuvAT,ulāsuvāṭ,ulɑːs̪uʋɑːʈ,pavement,நடைபாதை  
ꢗꢭꢥ꣄ꢮꢵꢜ꣄,चलन्वाट,சலன் வாட்,chalanvaat',calanvAT,calanvāṭ,t͡ʃələn̪ʋɑːʈ,pavement,நடைபாதை  
ꢥꢾꢰ꣄ꢜꢶ ꢥꢶꢮꢵꢬꢠꣁ,न॑ष्टि निवारणा॑,நெஷ்டி நிவாரணொ,ne'sht'i nivaarano',nESTi nivAraNO,nĕṣṭi nivāraṇŏ,n̪eʂʈɪ n̪ɪʋɑːɾəɳo,compensation,நஷ்ட ஈடு   
ꢥꢵꢔ꣄ꢬꢷꢔ꣄,नाग्रीग,நாக3ரீக்3,naagreeg,nAgrIg,nāgrīg,n̪ɑːgɾiːg,civilization,நாகரீகம்  
ꢱꢪ꣄ꢱ꣄ꢒ꣄ꢬꢸꢡꢶ,सम्स्क्रुति,ஸம்ஸ்க்ருதி,samskruti,samskruti,samskruti,s̪əms̪kɾut̪ɪ,civilization,நாகரீகம்  
ꢣꢶꢥ꣄ꢥꢸ ꢱꣁꢪ꣄ꢨꢸꢳꣁ,दिन्नु सा॑म्बुळा॑,தி3ன்னு ஸொம்பு3ளொ,dinnu so'mbul'o',dinnu sOmbuLO,dinnu sŏmbul̤ŏ,d̪ɪn̪n̪u s̪ombuɭo,daily wage,நாட்கூலி  
ꢔ꣄ꢬꢵꢪ꣄ꢫꢙꢵꢡ꣄,ग्राम्यजात,க்3ராம்யஜாத்,graamyajaat,grAmyajAt,grāmyajāt,gɾɑːmjəd͡ʒɑːt̪,local race (of a country),நாட்டினம்  
ꢱ꣄ꢢꢭꢷꢫꢙꢵꢡ꣄,स्थलीयजात,ஸ்த2லீயஜாத்,sthaleeyajaat,sthalIyajAt,sthalīyajāt,s̪t̪ʰəliːjəd͡ʒɑːt̪,local race (of a country),நாட்டினம்  
ꢬꢵꢰ꣄ꢜ꣄ꢬ ꢚꢠ꣄ꢞꢮ꣄,राष्ट्र झण्डाव,ராஷ்ட்ர ஜ2ண்டா3வ்,raasht'ra jhand'av,rASTra jhaNDav,rāṣṭra jhaṇḍav,ɾɑːʂʈɾə d͡ʒʰəɳɖəʋ,National Flag,நாட்டுக்கொடி  
ꢣꢾꢱꢸ ꢚꢠ꣄ꢞꢵꢮ꣄,देसु झण्डाव,தே3ஸு  ஜ2ண்டா3வ்,de'su jhand'aav,dEsu jhaNDAv,dĕsu jhaṇḍāv,d̪es̪u d͡ʒʰəɳɖɑːʋ,National Flag,நாட்டுக்கொடி  
ꢬꢵꢰ꣄ꢜ꣄ꢬꢔꢷꢜ꣄,राष्ट्रगीत,ராஷ்ட்ர கீ3த்,raasht'rageet',rASTragIT,rāṣṭragīṭ,ɾɑːʂʈɾəgiːʈ,National Anthem,நாட்டுப்பண்  
ꢣꢾꢱꢸꢔꢷꢜ꣄,देसुगीत,தே3ஸு கீ3த்,de'sugeet',dEsugIT,dĕsugīṭ,d̪es̪ugiːʈ,National Anthem,நாட்டுப்பண்  
ꢬꢵꢰ꣄ꢜ꣄ꢬ ꢩꢒ꣄ꢡꢶ,राष्ट्र भक्ति,ராஷ்ட்ர ப4க்தி,raasht'ra bhakti,rASTra bhakti,rāṣṭra bhakti,ɾɑːʂʈɾə bʰəkt̪ɪ,patriotism,நாட்டுப்பற்று  
ꢣꢾꢱꢸꢩꢒ꣄ꢡꢶ,देसुभक्ति,தே3ஸுப3க்தி,de'subhakti,dEsubhakti,dĕsubhakti,d̪es̪ubʰəkt̪ɪ,patriotism,நாட்டுப்பற்று  
ꢥꢵꢔꢬꢷꢒꢡꣁ,नागरीकता॑,நாக3ரீகதொ,naagareekato',nAgarIkatO,nāgarīkatŏ,n̪ɑːgəɾiːkət̪o,citizenship / nationality,நாட்டுரிமை  
ꢣꢾꢱꢶꢫꢡꣁ,देसुयता॑,தே3ஸீயதொ,de'siyato',dEsiyatO,dĕsiyatŏ,d̪es̪ɪjət̪o,citizenship / nationality,நாட்டுரிமை  
ꢭꣂꢒ꣄ ꢱꢩꣁ,लोक्सभा॑,லோக்ஸபொ4,lok sabho',lok sabhO,lok sabhŏ,loːk s̪əbʰo,parliament,நாடாளுமன்றம்  
ꢬꢵꢰ꣄ꢜ꣄ꢬꢸ,राष्ट्रु,ராஷ்ட்ரு,raasht'ru,rASTru,rāṣṭru,ɾɑːʂʈɾu,country,நாடு  
ꢣꢾꢱ꣄,देस,தே3ஸ்,de's,dEs,dĕs,d̪es̪,country,நாடு  
ꢒꢵꢬ꣄ꢫ ꢗꢵꢭꢥꣁ,कार्य चालना॑,கார்ய சாலனொ,kaarya chaalano',kArya cAlanO,kārya cālanŏ,kɑːɾjə t͡ʃɑːlən̪o,event,நிகழ்ச்சி  
ꢮꣀꢩꢮ꣄,वैभव,வைப4வ்,vaibhav,vaibhav,vaibhav,ʋəɪbʰəʋ,event,நிகழ்ச்சி  
ꢒꢵꢬ꣄ꢫꢒ꣄ꢬꢪꣁ,कार्यक्रमा॑,கார்யக்ரமொ,kaaryakramo',kAryakramO,kāryakramŏ,kɑːɾjəkɾəmo,"agenda, programme",நிகழ்ச்சிநிரல்  
ꢲꢥ꣄ꢥꢮꢸ,हन्नवु,ஹன்னவ்,hannavu,hannavu,hannavu,ɦən̪n̪əʋu,fund,நிதி  
ꢥꢶꢕꢶ,निघि,நிதி4,nighi,nighi,nighi,n̪ɪgʰɪ,fund,நிதி  
ꢥꢶꢡꢶ ꢮꢶꢩꢵꢔ,नितिविभाग,நிதி4விபா4க்3,niti vibhaaga,niti vibhAga,niti vibhāga,n̪ɪt̪ɪ ʋɪbʰɑːgə,finance department,நிதித்துறை  
ꢥꢶꢦꢥ꣄ꢣꢥꣁ,निपन्दना॑,நிபந்த3னொ,nipandano',nipandanO,nipandanŏ,n̪ɪpən̪d̪ən̪o,condition,நிபந்தனை  
ꢥꢶꢬ꣄ꢮꢵꢲ꣄,निर्वाह,நிர்வாஹ்,nirvaah,nirvAh,nirvāh,n̪ɪɾʋɑːɦ,administration,நிர்வாகம்  
ꢒ꣄ꢬꢪꣁ,क्रमा॑,க்ரமொ,kramo',kramO,kramŏ,kɾəmo,series/sequence,நிரல்  
ꢥꢶꢬ꣄ꢮꢵꢒ꣄,निर्वाक्,நிர்வாக்,nirvaak,nirvAk,nirvāk,n̪ɪɾʋɑːk,,
ꢥꢶꢬꢸꢦꢠꣁ,निरुपणा॑,நிரூபணொ,nirupano',nirupaNO,nirupaṇŏ,n̪ɪɾupəɳo,proof,நிருபணம்  
ꢦ꣄ꢬꢪꢵꢠ꣄,प्रमाण,ப்ரமாண்,pramaan,pramAN,pramāṇ,pɾəmɑːɳ,proof,நிருபணம்  
ꢬꢹꢙꢸ,रूजु,ருஜு,rooju,rUju,rūju,ɾuːd͡ʒu,proof,நிருபணம்  
ꢱ꣄ꢬꢿꢠꢶ,स्रेणि,ஸ்ரோணி,sreni,sreNi,sreṇi,s̪ɾeːɳɪ,range,நிரை
ꢢꢵꢪꢸ ꢒꢬꣁ,थामु करा॑,தா2மு கரொ,thaamu karo',thAmu karO,thāmu karŏ,t̪ʰɑːmu kəɾo,land tax,நிலவரி  
ꢱ꣄ꢢꢵꢦꢥꣁ,स्थापना॑,ஸ்தா2பனொ,sthaapano',sthApanO,sthāpanŏ,s̪t̪ʰɑːpən̪o,institute,நிறுவனம்  
ꢫꣂꢒ꣄ꢫꢡꣁ,योक्यता॑,யோக்யதொ,yokyato',yokyatO,yokyatŏ,joːkjət̪o,merit,நிறை
ꢥꢷꢡꢶꢦꢡꢶ,नीतिपति,நீதிபதி,neetipati,nItipati,nītipati,n̪iːt̪ɪpət̪ɪ,judge,நீதிபதி  
ꢥꢶꢫꢵꢫꢵꢤꢶꢦꢡꢶ,नियायाधिपति,நியாயாதி4பதி,niyaayaadhipati,niyAyAdhipati,niyāyādhipati,n̪ɪjɑːjɑːd̪ʰɪpət̪ɪ,judge,நீதிபதி  
ꢥꢷꢡꢶꢱ꣄ꢢꢭ꣄,नीतिस्थल,நீதிஸ்த2ல்,neetisthal,nItisthal,nītisthal,n̪iːt̪ɪs̪t̪ʰəl,court,நீதிமன்றம்  
ꢆꢦꢫꣂꢔꢸ       ꢮꢱ꣄ꢡꢸꢥ꣄,उपयोगु वस्तुन,உபயோகு3வஸ்துன்,upayogu       vastun,upayogu       vastun,upayogu       vastun,upəjoːgu       ʋəs̪t̪un̪,consumer`s goods,நுகர்பொருள்கள்
ꢥꢸꢔꢥ꣄ ꢮꢱ꣄ꢡꢸꢥ꣄,नुगन वस्तुन,நுக3ன் வஸ்துன்,nugan vastun,nugan vastun,nugan vastun,n̪ugən̪ ʋəs̪t̪un̪,consumer`s goods,நுகர்பொருள்கள்
ꢆꢦꢫꣂꢔ,उपयोग,உபயோக்3,upayoga,upayoga,upayoga,upəjoːgə,consumption,நுகர்வு  
ꢥꢸꢔꢶꢥꢶ,नुगिनि,நுகி3னி,nugini,nugini,nugini,n̪ugɪn̪ɪ,consumption,நுகர்வு  
ꢡꢸꢬ꣄ꢥꢶ,तुर्नि,துர்னி,turni,turni,turni,t̪uɾn̪ɪ,entry,நுழைவு  
ꢦ꣄ꢬꢾꢮ꣄ꢯ꣄,प्रेवुश,ப்ரவேஶ்,pre'vsh,prEvz,prĕvś,pɾeʋʃ,entry,நுழைவு  
ꢄꢬ꣄ꢒꢜ꣄,इर्कट,இர்கட்,irkat',irkaT,irkaṭ,ɪɾkəʈ,crisis,நெருக்கடி  
ꢱꢖ꣄ꢔꢜ꣄,सङ्गट,ஸங்க3ட்,sangat',saGgaT,saṅgaṭ,s̪əŋgəʈ,crisis,நெருக்கடி  
ꢮꢔꣁ ꢦꢬꢶ ꢱꣂꢣꢥꣁ,वगा॑परिसोदना॑,வகொ3பரிஸோத3னொ,vago' pari sodano',vagO pari sodanO,vagŏ pari sodanŏ,ʋəgo pəɾɪ s̪oːd̪ən̪o,analysis,பகுப்பாய்வு  
ꢱꢲꢫꣁꢔ꣄,सहयोग,ஸஹயோக்3,sahayo'g,sahayOg,sahayŏg,s̪əɦəjog,contribution,பங்களிப்பு  
ꢮꢜꣁ,वटो,வடொ,vat'o',vaTO,vaṭŏ,ʋəʈo,share,பங்கு  
ꢣꢸꢔꢵꢳꢸ ꢲꢥ꣄ꢥꢮ꣄,दुगाळु हन्नव,து3கா3ளு ஹன்னவ்,dugaal'u hannav,dugALu hannav,dugāl̤u hannav,d̪ugɑːɭu ɦən̪n̪əʋ,dearness allowance,பஞ்சப்படி  
ꢣꢸꢔꢵꢳꢸ ꢩꢬ꣄ꢡꣁ,दुगाळु भर्ता॑,து3கா3ளு ப4ர்தொ,dugaal'u bharto',dugALu bhartO,dugāl̤u bhartŏ,d̪ugɑːɭu bʰəɾt̪o,dearness allowance,பஞ்சப்படி  
ꢣꢸꢔꢵꢳ꣄꣄,दुगाळ,து3கா3ள்,dugaal',dugAL,dugāl̤,d̪ugɑːɭ,famine,பஞ்சம்  
ꢱꢿꢥꣁ,सेना॑,ஸேனொ,seno',senO,senŏ,s̪eːn̪o,army,பட்டாளம் / படை  
ꢦꢳꣁ,पळा॑,பளொ,pal'o',paLO,pal̤ŏ,pəɭo,army,பட்டாளம் / படை  
ꢨꢶꢭ꣄,बिल्,பி3ல்,bil,bil,bil,bɪl,bill,பட்டி  
ꢬꢱꢷꢡꢸ,रसीतु,ரஸீத்,raseetu,rasItu,rasītu,ɾəs̪iːt̪u,bill,பட்டி  
ꢙꢵꢦꢶꢡꣁ,जापिता॑,ஜாபிதொ,jaapito',jApitO,jāpitŏ,d͡ʒɑːpɪt̪o,list,பட்டியல்  
ꢙꢦ꣄ꢡꣁ,जप्ता॑,ஜப்தொ,japto',japtO,japtŏ,d͡ʒəpt̪o,list,பட்டியல்  
ꢱꢪ꣄ꢩꢮꢥꣁ,सम्भावना॑,ஸம்பா4வனொ,sambhavano',sambhavanO,sambhavanŏ,s̪əmbʰəʋən̪o,allowance,படி  
ꢲꢥꢶ,हनि,ஹனி,hani,hani,hani,ɦən̪ɪ,"attack, aggression",படை எடுப்பு
ꢚꢾꢞꢵ ꢂꢫ꣄ꢣꢸ,झ॑डा अय्दु,ஜெ2டா3 அய்து3,jhe'd'aa aydu,jhEDA aydu,jhĕḍā aydu,d͡ʒʰeɖɑː əjd̪u,arms,படைக்கலம்  
ꢱꢿꢥꢵ ꢣꢳꢮꢵꢞꢸꢥ꣄,सेना दळवाडुण,ஸேனா த3ளவாடு3ண்,senaa dal'avaad'un,senA daLavADun,senā dal̤avāḍun,s̪eːn̪ɑː d̪əɭəʋɑːɖun̪,arms,படைக்கலம்  
ꢱꢿꢥꢵꢦꢡꢶ,सेनापति,ஸேனாபதி,senaapati,senApati,senāpati,s̪eːn̪ɑːpət̪ɪ,army chief,படைத்தளபதி  
ꢣꢭꢒꢬ꣄ꢡꣁ,दलकर्ता॑,த3ளகர்தொ,dalakarto',dalakartO,dalakartŏ,d̪ələkəɾt̪o,army chief,படைத்தளபதி  
ꢣꢿꢥꢵ ꢣꢳ꣄,सेनादळ,ஸேனா த3ள்,denaa dal',denA daL,denā dal̤,d̪eːn̪ɑː d̪əɭ,regiment,படைப்பிரிவு  
ꢦꢣꢵꢬ꣄ꢢꢸꢥ꣄,पदार्थुन,பதா3ர்து2ன்,padaarthun,padArthun,padārthun,pəd̪ɑːɾt̪ʰun̪,commodity,பண்டங்கள்  
ꢩꣁꢠ꣄ꢠꢪꢸꢥ꣄,भा॑ण्णमुन,பொ4ண்ணமுன்,bho'nnamun,bhONNamun,bhŏṇṇamun,bʰoɳɳəmun̪,commodity,பண்டங்கள்  
ꢒꢭꢵꢗꢵꢬ꣄,कलाचार्,கலாசார்,kalaachaar,kalAcAr,kalācār,kəlɑːt͡ʃɑːɾ,culture,பண்பாடு  
ꢱꢪ꣄ꢱ꣄ꢒ꣄ꢬꢸꢡꢶ,सम्स्क्रुति,ஸம்ஸ்க்ருதி,samskruti,samskruti,samskruti,s̪əms̪kɾut̪ɪ,culture,பண்பாடு  
ꢆꢣ꣄ꢫꣂꢔ꣄,उद्योग्,உத்3யோக்3,udyog,udyog,udyog,ud̪joːg,profession,பணி  
ꢒꢵꢪ꣄ ꢲꢾꢞ꣄ꢠꢶ,काम ह॑ड्णि,காம் ஹெட்3ணி,kaam he'd'ni,kAm hEDNi,kām hĕḍṇi,kɑːm ɦeɖɳɪ,dismissal (from job),பணி நீக்கம்   
ꢒꢪ ꣄ꢪꢬ꣄ꢗꢶꢥꢶ,काम्मरिनि,காம் மர்சினி,kama marchini,kama marcini,kama marcini,kəmə məɾt͡ʃɪn̪ɪ,transfer,பணி மாற்றம்   
ꢒꢵꢪꢸ ꢙꢿꢰ꣄ꢜꢦꢥ꣄,कामु जेष्टपन,காமு ஜேஷ்டபன்,kaamu jesht'apan,kAmu jeSTapan,kāmu jeṣṭapan,kɑːmu d͡ʒeːʂʈəpən̪,seniority,பணி மூப்பு   
ꢒꢵꢬ꣄ꢫꢵꢮꢵꢥ꣄,कार्यावान्,கார்யவான்,kaaryaavaan,kAryAvAn,kāryāvān,kɑːɾjɑːʋɑːn̪,employees,பணியாளர்  
ꢦꢣꢮꢶ,पदवि,பத3வி,padavi,padavi,padavi,pəd̪əʋɪ,"position, job",பதவி  
ꢦꢣꢮꢶ ꢲꢸꢡ꣄ꢬꢵꢮ꣄,पदवि हुत्राव,பத3வி ஹுத்ராவ்,padavi hutraav,padavi hutrAv,padavi hutrāv,pəd̪əʋɪ ɦut̪ɾɑːʋ,demotion,பதவி இறக்கம்   
ꢦꢣꢮꢶ ꢲꢶꢖ꣄ꢔꢵꢮ꣄,पदवि हिङ्गाव,பத3வி ஹிங்கா3வ்,padavi hingaav,padavi hiGgAv,padavi hiṅgāv,pəd̪əʋɪ ɦɪŋgɑːʋ,promotion,பதவி உயர்வு   
ꢦꢣꢮꢶꢓꢳ꣄ꢳꢶꢥꢶ,पदवि खळ्ळिनि,பத3வி க2ள்ளினி,padavikhal'l'ini,padavikhaLLini,padavikhal̤l̤ini,pəd̪əʋɪkʰəɭɭɪn̪ɪ,sworn in,பதவி ஏற்பு   
ꢦꢣꢮꢶ ꢒꢵꢭ,पदविकाल,பத3விகால்,padavi kaala,padavi kAla,padavi kāla,pəd̪əʋɪ kɑːlə,tenure,பதவிக்காலம்  
ꢚꢜ꣄ꢢꢶ,झट्थि,ஜ2ட்தி2,jhat'thi,jhaTthi,jhaṭthi,d͡ʒʰəʈt̪ʰɪ,editor,பதிப்பாசிரியர்  
ꢏꢣ꣄ꢣꢶ,ओद्दि,ஒத்3தி3,o'ddi,Oddi,ŏddi,od̪d̪ɪ,editor,பதிப்பாசிரியர்  
ꢥꢶꢪ꣄ꢦꢶꢥꢶ,निम्पिनि,நிம்பினி,nimpini,nimpini,nimpini,n̪ɪmpɪn̪ɪ,edition,பதிப்பு  
ꢱꢪ꣄ꢱ꣄ꢒꢬꢠꣁ,सम्स्करणा॑,ஸம்ஸ்கரணொ,samskarano',samskaraNO,samskaraṇŏ,s̪əms̪kəɾəɳo,edition,பதிப்பு  
ꢥꢶꢪ꣄ꢦꢶꢥꢶ ꢨꢵꢤ꣄ꢫꢡꣁ,निम्पि निबाध्यता॑,நிம்பினிபா3த்4யதொ ,nimpini baadhyato',nimpini bAdhyatO,nimpini bādhyatŏ,n̪ɪmpɪn̪ɪ bɑːd̪ʰjət̪o,copy right,பதிப்புரிமை  
ꢩꢬ꣄ꢡꢶ,भर्ति,ப4ர்தி,bharti,bharti,bharti,bʰəɾt̪ɪ,substitute,பதிலாள்  
ꢨꣁꢣꢸꢭ꣄,बा॑दुल,பொ3து3ல்,bo'dul,bOdul,bŏdul,bod̪ul,substitute,பதிலாள்  
ꢦꢛ꣄ꢗꢶꢒꣁ,पञ्चिका॑,பஞ்சிகொ,panchiko',paJcikO,pañcikŏ,pəɲt͡ʃɪko,registration,பதிவு  
ꢥꢶꢬ꣄ꢣꢿꢱꣁ,निर्देसा॑,நிர்தே3ஸொ,nirdeso',nirdesO,nirdesŏ,n̪ɪɾd̪eːs̪o,registration,பதிவு  
ꢦꢛ꣄ꢗꢶꢒꣁ ꢦꢡ꣄ꢡꢬ꣄,पञ्चिका पत्तर,பஞ்சிகா பத்தர்,panchiko' pattar,paJcikO pattar,pañcikŏ pattar,pəɲt͡ʃɪko pət̪t̪əɾ,register,பதிவேடு  
ꢱꢾꢡ꣄ꢡꢬ꣄,स॑त्तर,ஸெத்தர்,se'ttar,sEttar,sĕttar,s̪et̪t̪əɾ,travellers bungalow,பயணிகள் விடுதி   
ꢩꣁꢔꢸꢥꢵꢬ꣄,भा॑गुनार,பொ4கு3னார்,bho'gunaar,bhOgunAr,bhŏgunār,bʰogun̪ɑːɾ,beneficiary,பயனாளி  
ꢱꢶꢒ꣄ꢰꢵ ꢪꢵꢣ꣄ꢫꣁ,सिक्षा माद्यो,ஸிக்ஷா மாத்3யொ,sikshaa maadyo',sikSA mAdyO,sikṣā mādyŏ,s̪ɪkʂɑː mɑːd̪jo,medium of education,பயிற்றுமொழி  
ꢦꢬꢶꢦꢵꢭꢥꣁ,परिपालना॑,பரிபாலனொ,paripaalano',paripAlanO,paripālanŏ,pəɾɪpɑːlən̪o,maintenance,பராமரிப்பு  
ꢦꢬꢶꢱꢷꢭꢥꣁ,परिसीलना॑,பரிஸீலனொ,pariseelano',parisIlanO,parisīlanŏ,pəɾɪs̪iːlən̪o,consideration,பரிசீலனை  
ꢱꢸꢦꢬ꣄ꢗꢶ,सुपर्चि,ஸுப3ர்சி,suparchi,suparci,suparci,s̪upəɾt͡ʃɪ,recommendation,பரிந்துரை  
ꢦꢬꢶꢮꢬ꣄ꢡꢥꣁ,परिवर्तना॑,பரிவர்தனொ,parivartano',parivartanO,parivartanŏ,pəɾɪʋəɾt̪ən̪o,exchange,பரிமாற்றம்  
ꢥꢶꢤꢶ ꢆꢥ꣄ꢥꣁ,निधिउन्ना॑,நிதி4உன்னொ,nidhi unno',nidhi unnO,nidhi unnŏ,n̪ɪd̪ʰɪ un̪n̪o,"shortage, deficit",பற்றாக்குறை  
ꢧꢸꢬꣁ ꢧꢸꢬ꣄ꢥꢵꢱ꣄ꢡꢾ,फुरा॑ फुर्नास्ते,பு2ரொ பு2ர்னாஸ்தே,phuro' phurnaaste',phurO phurnAstE,phurŏ phurnāstĕ,pʰuɾo pʰuɾn̪ɑːs̪t̪e,"shortage, deficit",பற்றாக்குறை  
ꢦꢬ꣄ꢬꢸ,पर्रु,பற்று,parru,parru,parru,pəɾɾu,debit,பற்று  
ꢙꢥꢶ,जनि,ஜனி,jani,jani,jani,d͡ʒən̪ɪ,debit,பற்று  
ꢂꢦꢲꢬꢠꣁ,अपहरणा॑,அபஹரணொ,apaharano',apaharaNO,apaharaṇŏ,əpəɦəɾəɳo,seize,பறிமுதல்  
ꢦꢥꢶ ꢱꢶꢛ꣄ꢗꢵꢮ꣄,पनि सिनन्चाव,பனி ஸிஞ்சாவ்,pani sinchaav,pani siJcAv,pani siñcāv,pən̪ɪ s̪ɪɲt͡ʃɑːʋ,irrigation,நீர்பாசனம்
ꢬꢒ꣄ꢰꢥꣁ,रक्षना॑,ரக்ஷனொ,rakshano',rakSanO,rakṣanŏ,ɾəkʂən̪o,defence,பாதுகாப்பு  
ꢭꣂꢒ꣄ꢱꢩꣁ,लोक्सभा॑,லோக்ஸபொ4,loksabho',loksabhO,loksabhŏ,loːks̪əbʰo,parliament,பாராளுமன்றம்  
ꢣꢹꢡ꣄ ꢆꢡ꣄ꢦꢵꢣꢥꢱꢵꢭꣁ,दूत उत्पादनसाला॑,தூ3த் உத்பாத3னஸாலொ,doot utpaadanasaalo',dUt utpAdanasAlO,dūt utpādanasālŏ,d̪uːt̪ ut̪pɑːd̪ən̪əs̪ɑːlo,dairy,பால்பண்ணை  
ꢗꢸꢥꢵꢮꢸ ꢦ꣄ꢬꢗꢵꢬ꣄,चुनावु प्रचार,சுனாவு ப்ரசார்,chunaavu prachaar,cunAvu pracAr,cunāvu pracār,t͡ʃun̪ɑːʋu pɾət͡ʃɑːɾ,election campaign,தேர்தல் பிரசாரம்  
ꢙꢪꢷꢥ,जमीन,ஜமீன்,jameena,jamIna,jamīna,d͡ʒəmiːn̪ə,surety,பிணை  
ꢩꢬ꣄ꢡꢶ,भर्ति,ப4ர்தி,bharti,bharti,bharti,bʰəɾt̪ɪ,bail,பிணையம்  
ꢦ꣄ꢬꢤꢵꢥ꣄ ꢪꢥ꣄ꢡꢶꢬꢶ,प्रधान्मन्तिरि,ப்ரதா4ன்மந்திரி,pradhaan mantiri,pradhAn mantiri,pradhān mantiri,pɾəd̪ʰɑːn̪ mən̪t̪ɪɾɪ,prime minister,பிரதம அமைச்சர்   
ꢨꣁꢣꢸꢭ꣄ ꢮꢵꢡꢶ,बा॑दुल्वाति,பொ3து3ல்வாதி,bo'dul vaati,bOdul vAti,bŏdul vāti,bod̪ul ʋɑːt̪ɪ,representative,பிரதிநிதி  
ꢦ꣄ꢬꢡꢿꢱꢸ,प्रतेसु,ப்ரதே3ஸு,pratesu,pratesu,pratesu,pɾət̪eːs̪u,territory,பிரதேசம்  
ꢦ꣄ꢬꢩꢸ,प्रभु,ப்ரபு4,prabhu,prabhu,prabhu,pɾəbʰu,lord,பிரபு  
ꢦ꣄ꢬꢙꣁ,प्रजा॑,ப்ரஜொ,prajo',prajO,prajŏ,pɾəd͡ʒo,citizen,பிரஜை
ꢮꢶꢩꢵꢔ,विभाग,விபா4க3,vibhaaga,vibhAga,vibhāga,ʋɪbʰɑːgə,cell (division),பிரிவு  
ꢂꢥꢸꢨꢥ꣄ꢤꢸ,अनुबन्धु,அநுப3ந்து4,anubandhu,anubandhu,anubandhu,ən̪ubən̪d̪ʰu,appendix,பிற்சேர்க்கை  
