Sourashtra Word,Hindi Pronunciation,Tamil Pronunciation,Roman Readable,Havard-Kyoto,IAST,IPA,Meaning English,Meaning Tamil
ꢗꢭ꣄ꢥꢵꢡꣁ ꢬꢴꢵ,चल्नाता॑ र्हा,சல்னாதொ ரா:,chalnaato' rhaa,calnAtO rhA,calnātŏ rhā,t͡ʃəln̪ɑːt̪o ɾɦɑː,not happen/ fail,பொய்
ꢩꢸꢛ꣄ꢙꢫꢶ ꢬꢴꢵ,भुञ्जयि र्हा,பு4ஞ்ஜயி ரா:,bhunjayi rhaa,bhuJjayi rhA,bhuñjayi rhā,bʰuɲd͡ʒəjɪ ɾɦɑː,be fried,பொரி
ꢩꢸꢛ꣄ꢙꢶ,भुञ्जि,பு4ஞ்ஜி,bhunji,bhuJji,bhuñji,bʰuɲd͡ʒɪ,fry,பொரி
ꢮꢡ꣄ꢡꢵ ꢚꢔꢜ꣄,वत्ता झगट,வத்தா ஜ2க3ட்,vattaa jhagat',vattA jhagaT,vattā jhagaṭ,ʋət̪t̪ɑː d͡ʒʰəgəʈ,quarrel,பொரு
ꢗꢾꢬ꣄ꢗꢶ,च॑र्चि,செர்சி,che'rchi,cErci,cĕrci,t͡ʃeɾt͡ʃɪ,fix,பொருத்து
ꢪꢶꢳ꣄꣄ꢮꢶ,मिळ्वि,மிள்வி,mil'vi,miLvi,mil̤vi,mɪɭʋɪ,fix,பொருத்து
ꢪꢶꢳꢵꢜ꣄,मिळाट,மிளாட்,mil'aat',miLAT,mil̤āṭ,mɪɭɑːʈ,fix,பொருத்து
ꢗꢾꢬꢶ ꢬꢴꢵ,च॑रि र्हा,செரி ரா:,che'ri rhaa,cEri rhA,cĕri rhā,t͡ʃeɾɪ ɾɦɑː,be fixed,பொருந்து
ꢪꢶꢭꢶ ꢬꢴꢵ,मिलि र्हा,மிளி ரா:,mili rhaa,mili rhA,mili rhā,mɪlɪ ɾɦɑː,be fixed,பொருந்து
ꢒꢸꢖ꣄ꢔꢶ,कुङ्गि,குங்கி3,kungi,kuGgi,kuṅgi,kuŋgɪ,Groan/ sob,பொருமு
ꢦꣁꢮ꣄ꢱ꣄ ꢭꢸꢗ꣄ꢗꢶ,पा॑स् लुच्चि,பொவ்ஸ் லுச்சி,po'vs luchchi,pOvs lucci,pŏvs lucci,poʋs̪ lut͡ʃt͡ʃɪ,rain heavily,பொழி
ꢱꢪꢸꢭꢿ,समुले,ஸமுலே,samule,samule,samule,s̪əmuleː,tolerate,பொறு
ꢮꢾꢒ꣄ꢒꢶ,व॑क्कि,வெக்கி,ve'kki,vEkki,vĕkki,ʋekkɪ,pick up,பொறுக்கு
ꢲꢿꢜ꣄,हेट,ஹேட்,het',heT,heṭ,ɦeːʈ,remove,போக்கு
ꢆꢦꢣꢿꢰ꣄ ꢒꢿꢬ꣄,उपदेष्केर्,உபதே3ஷ்கேர்,upadesh ker,upadeS ker,upadeṣ ker,upəd̪eːʂ keːɾ,advise,போதி
ꢪꢸꢬ꣄ꢔ ꢶꢙꢵ,मुर्गि जा,முர்கி3ஜா,murga ijaa,murga ijA,murga ijā,muɾgə ɪd͡ʒɑː,decompose,மக்கு
ꢪꢔ꣄ꢔꢸꢥꣁ ꢦꣂꢜ꣄,मग्गुना॑ पोट्,மக்3கு3னொபோட்,magguno' pot',maggunO poT,maggunŏ poṭ,məggun̪o poːʈ,Fade away,மங்கு
ꢪꢸꢬ꣄ꢔꢶ,मुर्गि,முர்கி3,murgi,murgi,murgi,muɾgɪ,decompose,மட்கு
ꢪꣁꢠ꣄ꢗꢶ,मा॑ण्चि,மொண்சி,mo'nchi,mONci,mŏṇci,moɳt͡ʃɪ,fold,மடக்கு
ꢪꣁꢠ꣄ꢗꢫꢶ ꢬꢴꢵ,मा॑ण्च्यि र्हा,மொண்சயி ரா:,mo'nchayi rhaa,mONcayi rhA,mŏṇcayi rhā,moɳt͡ʃəjɪ ɾɦɑː,be folded,மடங்கு
ꢲꣁꢬꢵꢜ꣄ ꢒꢾꢬ꣄ꢭꢾ,हा॑राट् क॑र्ले,ஹொராட்கெர்லே,ho'raat' ke'rle',hOrAT kErlE,hŏrāṭ kĕrlĕ,ɦoɾɑːʈ keɾle,marry,மண
ꢮꢱꢸꢥꢫꢶ ꢬꢴꢵ,वसुनयि र्हा,வஸுனயி ரா:,vasunayi rhaa,vasunayi rhA,vasunayi rhā,ʋəs̪un̪əjɪ ɾɦɑː,smell,மண
ꢲꢸꢖ꣄ꢔꢶ ꢱꢵ,हुङ्गि ꢱꢵसा,ஹுங்கி3ஸா,hungi saa,huGgi sA,huṅgi sā,ɦuŋgɪ s̪ɑː,smell,மணத்து
ꢪꣁꢬ꣄ꢔꢶꢫꢵꢡ꣄ ꢣꢿ,मा॑र्गियात्दे,மொர்கி3யாத் தே3,mo'rgiyaat de,mOrgiyAt de,mŏrgiyāt de,moɾgɪjɑːt̪ d̪eː,respect,மதி
ꢡꢶꢪꢸꢬ꣄ ꢤꢿꢬ꣄,तिमुर् धेर,திமுர் தே4ர்,timur dher,timur dher,timur dher,t̪ɪmuɾ d̪ʰeːɾ,go numb,மர
ꢪꣂꢬ꣄,मोर्,மோர்,mor,mor,mor,moːɾ,die,மரி
ꢂꢬ꣄ꢢꢪꣂꢲ꣄ ꢦꣁꢥ꣄ꢣꢶ,अर्थमोह पा॑न्दि,அர்த2மோஹ் பொந்தி3,arthamoh po'ndi,arthamoh pOndi,arthamoh pŏndi,əɾt̪ʰəmoːɦ pon̪d̪ɪ,Be deceived / be hazy,மருட்டு
ꢲꢸꢣꢥ ꢥꢶꢛ꣄ꢙꢶ,हुदना॑ निञ्जि,ஹுத3ன நிஞ்ஜி,hudana ninji,hudana niJji,hudana niñji,ɦud̪ən̪ə n̪ɪɲd͡ʒɪ,lie looking up,மல்லார்
ꢱꣁꢖ꣄ꢔ ꢦꣂꢜ꣄,सा॑ङ्ग पोट्,ஸொங்க3போட்,so'nga pot',sOGga poT,sŏṅga poṭ,s̪oŋgə poːʈ,become cheap,மலி
ꢃꢯ꣄ꢗꢬ꣄ꢫꢸ ꢦꣂꢜ꣄,आश्चर्युपोट्,ஆஶ்சர்யுபோட்,aashcharyu pot',Azcaryu poT,āścaryu poṭ,ɑːʃt͡ʃəɾju poːʈ,Be stunned / be amazed,மலை
ꢱꣁꢮ꣄ꢬꢪ꣄ ꢒꢿꢬ꣄,सा॑व्रम्केर,ஸொவ்ரம்கேர்,so'vram ker,sOvram ker,sŏvram ker,s̪oʋɾəm keːɾ,shave,மழி
ꢪꣁꢥꣁ ꢙꢮꢵꢜ꣄,माअ॑ना॑ जवाट,மொனொ ஜவாட்,mo'no' javaat',mOnO javAT,mŏnŏ javāṭ,mon̪o d͡ʒəʋɑːʈ,blunt,மழுக்கு
ꢪꣁꢥꣁ ꢥꢴꢷꢡ꣄ꢡ ꢬꢴꢵ,मा॑ना॑ न्हीत्त र्हा,மொனொ நீ:த்த ரா:,mo'no' nheetta rhaa,mOnO nhItta rhA,mŏnŏ nhītta rhā,mon̪o n̪ɦiːt̪t̪ə ɾɦɑː,be blunt,மழுங்கு
ꢮꢡ꣄ꢡꣁ ꢣꢸꢳ꣄꣄ꢒꢶ,वत्ता॑ दुळ्कि,வத்தொ து3ள்கி,vatto' dul'ki,vattO duLki,vattŏ dul̤ki,ʋət̪t̪o d̪uɭkɪ,deceive,மழுப்பு
ꢮꢶꢱ꣄ꢬꢳ꣄ꢳꢿ,विस्रळ्ळे,விஸ்ரள்ளே,visral'l'e,visraLLe,visral̤l̤e,ʋɪs̪ɾəɭɭeː,Forget,மற
ꢂꢮꢞ ꢦꣁꢜ꣄,अव्ड पोट्,அவ்ட3போட்,avad'a po't',avaDa pOT,avaḍa pŏṭ,əʋəɖə poʈ,obstruct,மறி
ꢃꢜ꣄ꢰꢿꢦꢠꣁ ꢒꢾꢬ꣄,आट्षेपणा॑ केर्,ஆட்ஷேபணொகேர்,aat'shepano' ke'r,ATSepaNO kEr,āṭṣepaṇŏ kĕr,ɑːʈʂeːpəɳo keɾ,deny,மறு
ꢔꢪ꣄ꢞꢫꢶ ꢙꢵ,ग्म्डयि जा,க3ம்ட3யி ஜா,gamd'ayi jaa,gamDayi jA,gamḍayi jā,gəmɖəjɪ d͡ʒɑː,Disappear,மறை
ꢚꢒꢶꢭꢾ,झकिल॑,ஜ2கிலே,jhakile',jhakilE,jhakilĕ,d͡ʒʰəkɪle,hide,மறை
ꢒ꣄ꢰꢪꣁ ꢒꢿꢬ꣄,क्षमा॑ केर,க்ஷமொகேர்,kshamo' ker,kSamO ker,kṣamŏ ker,kʂəmo keːɾ,forgive,மன்னி
ꢱꢪ꣄ꢜꢵꢜ꣄,सम्टाट्,ஸம்டாட்,samt'aat',samTAT,samṭāṭ,s̪əmʈɑːʈ,hook,மாட்டு
ꢪꣂꢬ꣄,मोर्,மோர்,mor,mor,mor,moːɾ,Die,மாய்/ மாள்
ꢪꣁꢬꢵꢜ꣄,मा॑राट्,மொராட்,mo'raat',mOrAT,mŏrāṭ,moɾɑːʈ,Kill,மாய்
ꢪꣂꢬ꣄,मोर्,மோர்,mor,mor,mor,moːɾ,Die,மாய்/ மாள்
ꢪꢾꢬꢸꢒ꣄ ꢣꢿ,म॑रुक दे,மெருக்தே3,me'ruk de,mEruk de,mĕruk de,meɾuk d̪eː,polish,மினுக்கு
ꢙꣁꢭꢶꢛ꣄ꢗꢶ,जा॑लिञ्चि,ஜொலிஞ்சி,jo'linchi,jOliJci,jŏliñci,d͡ʒolɪɲt͡ʃɪ,shine,மினுங்கு
ꢙꣁꢭꢶ ꢙꣁꢭꢶꢛ꣄ꢗꢶ,जा॑लि जा॑लिञ्चि,ஜொலி ஜொலிஞ்சி,jo'li jo'linchi,jOli jOliJci,jŏli jŏliñci,d͡ʒolɪ d͡ʒolɪɲt͡ʃɪ,Twinkle,மினுமினு
ꢪꢶꢜ꣄ꢜꢶ,मिट्टि,மிட்டி,mit't'i,miTTi,miṭṭi,mɪʈʈɪ,"tune, take back",மீட்டு
ꢧꢶꢮ꣄ꢬꢶꢓꢵꢜ꣄,फिव्रिखाट्,பி2ர்விகா2ட்,phivrikhaat',phivrikhAT,phivrikhāṭ,pʰɪʋɾɪkʰɑːʈ,"tune, take back",மீட்டு
ꢧꢶꢮ꣄ꢬꢶ ꢓꢵꢜ꣄,फिव्रिखाट्,பி2ர்விகா2ட்,phivri khaat',phivri khAT,phivri khāṭ,pʰɪʋɾɪ kʰɑːʈ,Reverse/ get back,மீள்
ꢂꢣ꣄ꢣꢸ ꢡꣁꢦ꣄ꢦꢶ,अद्दुता॑प्पि,அத்3து3தொப்பி,addu to'ppi,addu tOppi,addu tŏppi,əd̪d̪u t̪oppɪ,cross the limit,மீறு
ꢱꢷꢪꣁ ꢆꢭ꣄ꢭꢖ꣄ꢕꢶ,सीमा॑ उल्लङ्घि,ஸீமொ உல்லங்கி4,seemo' ullanghi,sImO ullaGghi,sīmŏ ullaṅghi,s̪iːmo ulləŋgʰɪ,cross the limit,மீறு
ꢨꢹꢜ꣄,बूट्,பூ3ட்,boot',bUT,būṭ,buːʈ,dip/groan,முக்கு
ꢨꢸꢞꢜ꣄,बुडाट्,பு3டா3ட்,bud'at',buDaT,buḍaṭ,buɖəʈ,dip/groan,முக்கு
ꢱꢸꢥ꣄ꢣꢸꢬꢸꢪ꣄ꢨꢹꢜ꣄,सुन्दुरुम बूट,ஸுந்து3ரும்பூ3ட்,sundurumboot',sundurumbUT,sundurumbūṭ,s̪un̪d̪uɾumbuːʈ,Immerseto take pearl,முக்குளி
ꢪꣁꢡꢶ ꢲꢿꢜ꣄,मा॑ति हेट,மொதி ஹேட்,mo'ti het',mOti heT,mŏti heṭ,mot̪ɪ ɦeːʈ,Immerseto take pearl,முக்குளி
ꢨꢹꢜ꣄,बूट,பூ3ட்,boot',bUT,būṭ,buːʈ,"drown, sink",முங்கு
ꢤꢶꢒ꣄ꢒꢶ,धिक्कि,தி4க்கி,dhikki,dhikki,dhikki,d̪ʰɪkkɪ,butt,முட்டு
ꢦꣁꢱꢮꢵꢫꢸꢪ꣄ꢦꣂꢜ꣄,पोसवायुम्पोट,பொஸவாயும்போட்,po'savaayumpot',pOsavAyumpoT,pŏsavāyumpoṭ,pos̪əʋɑːjumpoːʈ,be paralysed,முடங்கு
ꢪꢸꢱꢞꢳꢿ,मुसड्ळे,முஸட்3ளே,musad'al'e,musaDaLe,musaḍal̤e,mus̪əɖəɭeː,end,முடி
ꢪꢸꢱꢵꢜ꣄,मुसाट्,முஸாட்,musaat',musAT,musāṭ,mus̪ɑːʈ,complete,முடி
ꢧꢶꢮ꣄ꢬꢶ ꢲꢶꢖ꣄ꢔꢵꢜ꣄,फिव्रि हिङ्गाट्,பி2ர்வி ஹிங்கா3ட்,phivri hingaat',phivri hiGgAT,phivri hiṅgāṭ,pʰɪʋɾɪ ɦɪŋgɑːʈ,wind up,முடுக்கு
ꢥꣁꢠ꣄ꢔꢶ,ना॑ण्गि,நொண்கி3,no'ngi,nONgi,nŏṇgi,n̪oɳgɪ,murmur,முணுமுணு
ꢗꢸꢪ꣄ꢨꢥꣁ ꢣꢿ,चुम्बना॑ दे,சும்ப3னொ தே3,chumbano' de,cumbanO de,cumbanŏ de,t͡ʃumbən̪o d̪eː,kiss,முத்து
ꢗꢸꢪ꣄ꢨꢳꣁ ꢣꢿ,चुम्ब्ळा॑ दे,சும்ப்3ளொ தே3,chumbal'o' de,cumbaLO de,cumbal̤ŏ de,t͡ʃumbəɭo d̪eː,kiss,முத்து
ꢦꢶꢒ꣄ꢒꢶ,पिक्कि,பிக்கி,pikki,pikki,pikki,pɪkkɪ,ripen,முதிர்
ꢱꣁꢪ꣄ꢪꢬ꣄ꢗꢿꢜ꣄,स्म्मर्चेट,ஸொம்மர்சேட்,so'mmarchet',sOmmarceT,sŏmmarceṭ,s̪omməɾt͡ʃeːʈ,overtake,முந்து
ꢏꢱ꣄ꢪ꣄ꢪꢬ꣄ ꢙꢵ,सोम्मर जा,ஸொம்மர் ஜா,o'smmar jaa,Osmmar jA,ŏsmmar jā,os̪mməɾ d͡ʒɑː,overtake,முந்து
ꢫꢡ꣄ꢡꢥ꣄ ꢒꢿꢬ꣄,यत्तन केर,யத்தன் கேர்,yattan ker,yattan ker,yattan ker,jət̪t̪ən̪ keːɾ,try,முயல்
ꢌꢡ꣄ꢡꢥ꣄ ꢒꢿꢬ꣄,एत्तन केर,எத்தன் கேர்,e'ttan ker,Ettan ker,ĕttan ker,et̪t̪ən̪ keːɾ,try,முயல்
ꢦ꣄ꢬꢫꢡ꣄ꢥꣁ ꢒꢿꢬ꣄,प्रयत्ना॑ केर,ப்ரயத்னொ கேர்,prayatno' ker,prayatnO ker,prayatnŏ ker,pɾəjət̪n̪o keːɾ,try,முயல்
ꢩꢾꢡ꣄ ꢒꢿꢬ꣄,भेत्केर,பே4த் கேர்,bhe't ker,bhEt ker,bhĕt ker,bʰet̪ keːɾ,contradict,முரண்
ꢕꣂꢰꢶꢛꢗꢶ꣄,धोषिञ्चि,கோ4ஷிஞ்சி,ghoshinyachi,ghoSiJaci,ghoṣiñaci,gʰoːʂɪɲət͡ʃɪ,Resound,முழக்கு
ꢕꣂꢰꢪ꣄ ꢡꢵꢫ꣄,घोषम्ताय्,கோ4ஷம்தாய்,ghosham taay,ghoSam tAy,ghoṣam tāy,gʰoːʂəm t̪ɑːj,shout,முழங்கு
ꢪꢸꢒ꣄ꢒꢸꢭꢶꢛꢗꢸ꣄,मुक्कुलिञ्चि,முக்குளிஞ்சி,mukkulinyachu,mukkuliJacu,mukkuliñac_ŭ,mukkulɪɲət͡ʃu,blink,முழி
ꢪꢶꢖ꣄ꢒꢶ,मिङ्गि,மிங்கி3,minki,miGki,miṅki,mɪŋkɪ,swallow,முழுங்கு
ꢗꢸꢔꢸꢬ꣄ ꢱꣂꢜ꣄,चुगुर् सोट,சிகுர் ஸோட்,chugur sot',cugur soT,cugur soṭ,t͡ʃuguɾ s̪oːʈ,"germinate, sprout",முளை
ꢪꢸꢣꢸꢬꢾ ꢲꣂ,मुदुर॑ हो,முது3ர் ஹோ,mudure' ho,mudurE ho,mudurĕ ho,mud̪uɾe ɦoː,be fully grown,முற்று
ꢪꣁꢜꢳꢿ,मा॑ट्ळे,மொட்3ளே,mo't'al'e,mOTaLe,mŏṭal̤e,moʈəɭeː,break,முறி
ꢪꢸꢞꢫꢶ ꢦꣂꢜ꣄,मुडयि पोट,முட3யி போட்,mud'ayi pot',muDayi poT,muḍayi poṭ,muɖəjɪ poːʈ,break,முறி
ꢪꣂꢜ꣄,मोट्,மோட்3,mot',moT,moṭ,moːʈ,break,முறி
ꢦꢶꢨꢶꢛꢗꢶ꣄,बिगिञ्चि,பி3கி3ஞ்சி,pibinyachi,pibiJaci,pibiñaci,pɪbɪɲət͡ʃɪ,tighten,முறுக்கு
ꢪꢸꢒꢸꢭ꣄ꢒꢥꢶ ꢲꢵꢱ꣄,मुकुल्कनि हास,முகுல்கனி ஹாஸ்,mukulkani haas,mukulkani hAs,mukulkani hās,mukulkən̪ɪ ɦɑːs̪,smile,முறுவலி
ꢪꢸꢒꢶꢭꢶ ꢲꢵꢱ꣄,मुकिलि हास,முகிலி ஹாஸ்,mukili haas,mukili hAs,mukili hās,mukɪlɪ ɦɑːs̪,smile,முறுவலி
ꢒꣁꢪ꣄ꢨ꣄ꢳꣁꢒꢥꢶ ꢲꢵꢱ꣄,का॑म्बळा॑कनि हास,கொம்ப்3ளொகனி ஹாஸ்,ko'mbl'o'kani haas,kOmbLOkani hAs,kŏmbl̤ŏkani hās,kombɭokən̪ɪ ɦɑːs̪,smile,முறுவலி
ꢓꢹꢬ꣄ꢒꢥꢶ ꢱꢵ,खूर्कनि सा,கூ2ர்கனி ஸா,khoorkani saa,khUrkani sA,khūrkani sā,kʰuːɾkən̪ɪ s̪ɑː,stare,முறை
ꢦꢾꢞ꣄ꢮꢶ,प॑ड्व,பெட்3வி,pe'd'vi,pEDvi,pĕḍvi,peɖʋɪ,light,மூட்டு
ꢚꢵꢫ꣄,झाय्,ஜா2ய்,jhaay,jhAy,jhāy,d͡ʒʰɑːj,"cover, close",மூடு
ꢪꢹꢱꢭ꣄ ꢭꢔꢶꢦꣂꢜ꣄,मूसळ् लगि पोट,மூஸள் லகி3 போட்,moosal lagipot',mUsal lagipoT,mūsal lagipoṭ,muːs̪əl ləgɪpoːʈ,faint,மூர்ச்சி
ꢨꢹꢜ꣄,बूट,பூ3ட்,boot',bUT,būṭ,buːʈ,"sink, drown",மூழ்கு
ꢲꢬꢸꢪ꣄ꢨꢪ꣄ ꢒꢿꢬ꣄,हरुम्बम्केर्,ஹரும்ப3ம்கேர்,harumbam ker,harumbam ker,harumbam ker,ɦəɾumbəm keːɾ,start,மூள்
ꢱꢮ꣄ꢬꢶ꣄,सव्रि,ஸவ்ரி,savri,savri,savri,s̪əʋɾɪ,wiping,மெழுகு
ꢗꣁꢮ꣄ꢬꢶ,चा॑व्रि,சொர்வி,cho'vri,cOvri,cŏvri,t͡ʃoʋɾɪ,graze,மேய்
ꢂꢱ꣄ꢒꢶꢦꣁꢒꢸꢪ꣄ ꢆꢭꢵꢱ꣄ ꢒꢿꢬ꣄,अस्कि पोकुम उलास केर,அஸ்கி போகும் உலாஸ் கேர்,askipo'kum ulaas ker,askipOkum ulAs ker,askipŏkum ulās ker,əs̪kɪpokum ulɑːs̪ keːɾ,Move around,மேவு
ꢔꢸꢣ꣄ꢣꢶ,गुद्दि,கு3த்3தி3,guddi,guddi,guddi,gud̪d̪ɪ,beat,மொத்து
ꢙꢾꢡꣁꢪꢷꢳ꣄,ज॑ता॑मीळ,ஜெதொமீள்,je'to'meel',jEtOmIL,jĕtŏmīl̤,d͡ʒet̪omiːɭ,"crowd, swarm",மொய்
ꢱꢖ꣄ꢔꢶ,सङ्गि,ஸங்கி3,sangi,saGgi,saṅgi,s̪əŋgɪ,say,மொழி
ꢪꢶꢛ꣄ꢗꢶ,मिञ्चि,மிஞ்சி,minchi,miJci,miñci,mɪɲt͡ʃɪ,Take out water,மொள்
ꢲꢸꢖ꣄ꢔꢶ ꢱꢵ,हुङ्गि सा,ஹுங்கி3 ஸா,hungi saa,huGgi sA,huṅgi sā,ɦuŋgɪ s̪ɑː,smell,மோ
ꢤꢶꢒ꣄ꢒꢶ,धिक्कि,தி4க்கி,dhikki,dhikki,dhikki,d̪ʰɪkkɪ,dash,மோது
ꢩꢥ꣄ꢣꢶ,भन्दि,ப4ந்தி3,bhandi,bhandi,bhandi,bʰən̪d̪ɪ,compose,யா
ꢬꢵꢗ꣄,राच,ராச்,raach,rAc,rāc,ɾɑːt͡ʃ,compose,யா
ꢩꢷꢔ꣄ꢪꢵꢫ꣄,भीग्माय्,பீ4க்3மாய்,bheegmaay,bhIgmAy,bhīgmāy,bʰiːgmɑːj,beg,யாசி
ꢂꢥꢸꢪꢵꢥ꣄ ꢒꢿꢬ꣄,अनुमान्केर्,அனுமான் கேர்,anumaan ker,anumAn ker,anumān ker,ən̪umɑːn̪ keːɾ,guess,யூகி
ꢇꢲꢥꣁ ꢒꢿꢬ꣄,ऊहना॑ केर,ஊஹனொ கேர்,oohano' ker,UhanO ker,ūhanŏ ker,uːɦən̪o keːɾ,guess,யூகி
ꢗꢶꢥ꣄ꢡꣁꢒꢿꢬ꣄,चिन्ता॑ केर,சிந்தொகேர்,chinto'ker,cintOker,cintŏker,t͡ʃɪn̪t̪okeːɾ,think,யோசி
ꢬꢱꢶꢛ꣄ꢗꢶ,रसिञ्चि,ரஸிஞ்சி,rasinchi,rasiJci,rasiñci,ɾəs̪ɪɲt͡ʃɪ,enjoy,ரசி
ꢬꢱꢥꣁ ꢒꢿꢬ꣄,रसना॑ केर,ரஸனொ கேர்,rasano' ker,rasanO ker,rasanŏ ker,ɾəs̪ən̪o keːɾ,enjoy,ரசி
ꢭꢔꢶꢶꢛ꣄ꢗꢶ,लगिञ्चि,லகி3ஞ்சி,lagiinchi,lagiiJci,lagiiñci,ləgɪɪɲt͡ʃɪ,involve,லயி
ꢮꢒꢸꢠ꣄ꢜ ꢨꢸꢣ꣄ꢤꢶ,वकुण्ट बुद्धि,வகு3ண்டபு3த்3தி4,vakunt'a buddhi,vakuNTa buddhi,vakuṇṭa buddhi,ʋəkuɳʈə bud̪d̪ʰɪ,be crooked,வக்கரி
ꢦꢣꢮꢶ ꢓꢳ꣄ꢳꢿ,पदवि खळ्ळे,பத3வி க2ள்ளே,padavi khal'l'e,padavi khaLLe,padavi khal̤l̤e,pəd̪əʋɪ kʰəɭɭeː,Assume,வகி
ꢩꢵꢖ꣄ꢔꢸ ꢒꢿꢬ꣄,भाङ्गु केर,பா4ங்கு3 கேர்,bhaangu ker,bhAGgu ker,bhāṅgu ker,bʰɑːŋgu keːɾ,Divide,வகிர்
ꢮꢜꣁ ꢒꢿꢬ꣄,वटा॑ केर्,வடொ கேர்,vat'o' ker,vaTO ker,vaṭŏ ker,ʋəʈo keːɾ,Divide,வகு
ꢡꢿꢳ꣄,तेळ्,தேள்,tel',teL,tel̤,t̪eːɭ,Stir in a pan,வதக்கு
ꢩꢸꢛ꣄ꢗꢳ꣄ꢳꢿ,भुञ्चळ्ळे,பு4ஞ்ஜள்ளெ,bhunchal'l'e,bhuJcaLLe,bhuñcal̤l̤e,bʰuɲt͡ʃəɭɭeː,be roasted,வதங்கு
ꢮꢵꢱ꣄ ꢒꢿꢬ꣄,वास्केर,வாஸ் கேர்,vaas ker,vAs ker,vās ker,ʋɑːs̪ keːɾ,live,வசி
ꢏꢜ꣄ꢗꢫꢶ ꢙꢵ,आ॑ट्चयि जा,ஒட்சயி ஜா,o't'chayi jaa,OTcayi jA,ŏṭcayi jā,oʈt͡ʃəjɪ d͡ʒɑː,be strained,வடி
ꢏꢜ꣄ꢗꢶ,आ॑ट्चि,ஒட்சி,o't'chi,OTci,ŏṭci,oʈt͡ʃɪ,strain,வடி
ꢗꢶꢡ꣄ꢬꢮꢤꣁ ꢒꢿꢬ꣄,चित्रवधा॑ केर,சித்ரவதொ4 கேர்,chitravadho' ker,citravadhO ker,citravadhŏ ker,t͡ʃɪt̪ɾəʋəd̪ʰo keːɾ,torment,வதை
ꢱꢸꢒ꣄ꢒꢶ ꢙꢵ,सुक्कि जा,ஸுக்கி ஜா,sukki jaa,sukki jA,sukki jā,s̪ukkɪ d͡ʒɑː,Go dry,வரள்
ꢮꢾꢒ꣄ꢒꢶ ꢲꢿꢜ꣄,व॑क्कि हेट्,வெக்கிஹேட்,ve'kki het',vEkki heT,vĕkki heṭ,ʋekkɪ ɦeːʈ,select,வரி
ꢥꢴꢶꢶꢥꢵꢞ꣄,न्हिनाड्,நி:னாட்3,nhiinaad',nhiinAD,nhiināḍ,n̪ɦɪɪn̪ɑːɖ,rub with hand,வருடு
ꢮꢬ꣄ꢠꢥꣁ ꢒꢿꢬ꣄,वर्णना॑ केर,வர்ணனொகேர்,varnano' ker,varNanO ker,varṇanŏ ker,ʋəɾɳən̪o keːɾ,describe,வர்ணி
ꢒꢾꢰ꣄ꢜꢪ꣄ꢒꢿꢬ꣄,क॑ष्टम्केर,கெஷ்டம்கேர்,ke'sht'amker,kESTamker,kĕṣṭamker,keʂʈəmkeːɾ,to give trouble,வருத்து
ꢮꢶꢗꢵꢬ꣄ ꢦꣂꢜ꣄,विचार्पोट्,விசார் போட்,vichaar pot',vicAr poT,vicār poṭ,ʋɪt͡ʃɑːɾ poːʈ,Experience suffering,வருந்து
ꢓꢳ꣄ꢳꢶ ꢂꢮꢵꢜ꣄,खळ्ळि अवाट,க2ள்ளி அவாட்,khal'l'i avaat',khaLLi avAT,khal̤l̤i avāṭ,kʰəɭɭɪ əʋɑːʈ,fetch,வருவி
ꢗꢶꢡ꣄ꢬꢸ ꢭꢶꢓꢶ,चित्रु लिखि,சித்ரு லிகி2,chitru likhi,citru likhi,citru likhi,t͡ʃɪt̪ɾu lɪkʰɪ,draw,வரை
ꢣꢸꢮ꣄ꢥꣁ ꢦꣁꢥ꣄ꢣꢶ,दुव्ना॑ पा॑न्दि,து3வ்னொ பொந்தி3,duvno' po'ndi,duvnO pOndi,duvnŏ pŏndi,d̪uʋn̪o pon̪d̪ɪ,Pain,வலி
ꢣꢿ,दे,தே3,de,de,de,d̪eː,Offer,வழங்கு
ꢚꢸꢒ꣄ꢒꢸ ꢣꢾ,झुक्कु दे,ஜு2க்கு தே3,jhukku de',jhukku dE,jhukku dĕ,d͡ʒʰukku d̪e,Offer,வழங்கு
ꢲꣂꢞ꣄,होड्,ஹோட்3,hod',hoD,hoḍ,ɦoːɖ,grow,வளர்
ꢲꣂꢞꢵꢜ꣄,होडाट,ஹொடா3ட்,hod'aat',hoDAT,hoḍāṭ,ɦoːɖɑːʈ,"bring up, grow",வளர்
ꢬꢹꢦ꣄ ꢒꢿꢬ꣄,रूप केर,ரூப் கேர்,roop ker,rUp ker,rūp ker,ɾuːp keːɾ,make,வனை
ꢓꢵꢞ꣄,खाड्,கா2ட்3,khaad',khAD,khāḍ,kʰɑːɖ,buy,வாங்கு
ꢱꢥ꣄ꢣꢬ꣄ꢩꢸ ꢂꢨ꣄ꢨꢞ꣄ꢳꢿ,सन्दर्भु अब्बड्ळे,ஸந்த3ர்பு4அப்3ப3ட்3ளே,sandarbhu abbad'l'e,sandarbhu abbaDLe,sandarbhu abbaḍl̤e,s̪ən̪d̪əɾbʰu əbbəɖɭeː,Get opportunity,வாய்
ꢬꢹꢦ꣄ ꢒꢵꢬ꣄,रूप्कार्,ரூப்கார்,roop kaar,rUp kAr,rūp kār,ɾuːp kɑːɾ,mould,வார்
