Sourashtra Word,Hindi Pronunciation,Tamil Pronunciation,Roman Readable,Havard-Kyoto,IAST,IPA,Meaning English,Meaning Tamil
ꢲꢬꢸꢪ꣄ꢨꢪ꣄ꢒꢾꢬ꣄,हरुम्बम्केर्,ஹரும்ப3ம்கேர்,harumbamke'r,harumbamkEr,harumbamkĕr,ɦəɾumbəmkeɾ,begin (tr.),துடக்கு (இன்)  
ꢲꢬꢸꢪ꣄ꢨꢪ꣄ ꢲꣂ,हरुम्बम्हो,ஹரும்ப3ம்ஹோ,harumbam ho,harumbam ho,harumbam ho,ɦəɾumbəm ɦoː,begin (int.),துடங்கு (இன்)  
ꢔꢸꢠ꣄ꢞꢾ ꢲꢭ꣄ꢭꢶ,गुण्डे हल्लि,கு3ண்டெ3 ஹல்லி,gund'e' halli,guNDE halli,guṇḍĕ halli,guɳɖe ɦəllɪ,beat (heart),துடி (த்த்)  
ꢦꣁꢱ꣄,पोस्,போஸ்,po's,pOs,pŏs,pos̪,wipe,துடை (த்த்)  
ꢒꢸꢜ꣄ꢒꣁ ꢒꢾꢬ꣄,कुट्का॑केर्,குட்கொகேர்,kut'ko' ke'r,kuTkO kEr,kuṭkŏ kĕr,kuʈko keɾ,make pieces,துண்டி (த்த்)  
ꢤꣀꢬ꣄ꢫꢸ ꢦꣁꢥ꣄ꢣꢶ,धैर्युपा॑न्दि,தை4ர்யு பொந்தி3,dhairyu po'ndi,dhairyu pOndi,dhairyu pŏndi,d̪ʰəɪɾju pon̪d̪ɪ,Dare/ make bold,துணி (ந்த்)  
ꢥꢹꢮ꣄,नूव,நூவ்,noov,nUv,nūv,n̪uːʋ,praise,துதி (த்த்)  
ꢯ꣄꣄ꢭꢵꢕꢠꣁ ꢒꢿꢬ꣄,श्लाघणा॑ केर,ஶ்லாக4ணொ கேர்,shlaaghano' ker,zlAghaNO ker,ślāghaṇŏ ker,ʃlɑːgʰəɳo keːɾ,praise,துதி (த்த்)  
ꢯ꣄꣄ꢭꢵꢕꢠꣁ ꢒꢿꢬ꣄,श्लाघणा॑ केर,,shlaaghano' ker,zlAghaNO ker,ślāghaṇŏ ker,ʃlɑːgʰəɳo keːɾ,praise,துதி (த்த்)  
ꢢꢹꢮ꣄,थूव्,தூ2வ்,thoov,thUv,thūv,t̪ʰuːʋ,spit,துப்பு (இன்)  
ꢱꢶꢔꢶꢬ꣄,सिगिर्,ஸிகி3ர்,sigir,sigir,sigir,s̪ɪgɪɾ,sneeze,தும்மு (இன்)  
ꢡꢾꢬ꣄ꢪꢶ,त॑र्मि,தெர்மி,te'rmi,tErmi,tĕrmi,t̪eɾmɪ,chase,துரத்து (இன்)  
ꢤꢪꢵꢜ꣄,धमाट,த4மாட்,dhamaat',dhamAT,dhamāṭ,d̪ʰəmɑːʈ,chase,துரத்து (இன்)  
ꢩꢬꢵꢜ꣄ ꢂꢮꢵꢜ꣄,भराट अवाट,ப4ராட் அவாட்,bharaat' avaat',bharAT avAT,bharāṭ avāṭ,bʰəɾɑːʈ əʋɑːʈ,Show forth,துருத்து (இன்)  
ꢡꢸꢬ꣄ꢒꢶ,तुर्कि,துர்கி,turki,turki,turki,t̪uɾkɪ,scrape,துருவு (இன்)  
ꢪꢛ꣄ꢙꢶ,मञ्जि,மஞ்ஜி,manji,maJji,mañji,məɲd͡ʒɪ,make shine (vessels),துலக்கு (இன்)  
ꢯꣂꢩꢠꣁꢲꣁ,शोभणा॑ हा॑,ஶோப4ணொ ஹோ,shobhano'ho',zobhaNOhO,śobhaṇŏhŏ,ʃoːbʰəɳoɦo,be shining (int.),துலங்கு (இன்)  
ꢔꢸꢛ꣄ꢙꢶ,गुञ्जि,கு3ஞ்ஜி,gunji,guJji,guñji,guɲd͡ʒɪ,wash,துவை (த்த்)  
ꢡꢾꢮ꣄ꢞꢶ,त॑व्डि,தெவ்டி3,te'vd'i,tEvDi,tĕvḍi,t̪eʋɖɪ,search with hand,துழாவு (இன்)  
ꢤꢸꢖ꣄ꢒꢶ,धुङ्कि,து4ங்கி,dhunki,dhuGki,dhuṅki,d̪ʰuŋkɪ,jump,துள்ளு(இன்)  
ꢗꢶꢔꢸꢬ꣄ꢱꣂꢜ꣄,चिगुर्सोट,சிகுர் ஸோட்,chigursot',cigursoT,cigursoṭ,t͡ʃɪguɾs̪oːʈ,sprout out,துளிர் (த்த்)  
ꢦꢸꢜ꣄ꢜꣁ ꢒꢿꢬ꣄,पुट्टा॑ केर,புட்டொ கேர்,put't'o' ker,puTTO ker,puṭṭŏ ker,puʈʈo keːɾ,Pierce(tr),துளை (த்த்)  
ꢱꣁꢞ꣄ꢞꢶ ꢙꢵ,सा॑ड्डि जा,ஸொட்3டி3ஜா,so'd'd'i jaa,sODDi jA,sŏḍḍi jā,s̪oɖɖɪ d͡ʒɑː,leave behind,துற (ந்த்)  
ꢗꢾꢞ꣄ꢮꢶ,च॑ड्वि,செட்3வி,che'd'vi,cEDvi,cĕḍvi,t͡ʃeɖʋɪ,kindle,தூண்டு (இன்)  
ꢦꣁꢱ꣄,पोस्,போஸ்,po's,pOs,pŏs,pos̪,clear,தூர் (த்த்)  
ꢗꢶꢭꢶꢛ꣄ꢗꢶ,चिलिञ्चि,சிலிஞ்சி,chilinchi,ciliJci,ciliñci,t͡ʃɪlɪɲt͡ʃɪ,spray,தூவு (இன்)  
ꢗꢶꢖ꣄ꢒꢸꢭ꣄ ꢦꣂꢜ꣄,चिङ्कुल् पोट,சிங்குல் போட்,chinkul pot',ciGkul poT,ciṅkul poṭ,t͡ʃɪŋkul poːʈ,drizzle,தூறு (இன்)  
ꢫꢵꢗꢠꣁ ꢒꢿꢬ꣄,याचणा॑ केर,யாசணொ கேர்,yaachano' ker,yAcaNO ker,yācaṇŏ ker,jɑːt͡ʃəɳo keːɾ,beg,தெண்டு (இன்)  
ꢙꢥ꣄ꢭꢿ,जन्ल॑,ஜன்லே,janle,janle,janle,d͡ʒən̪leː,Know (tr),தெரி (ந்த்)  
ꢒꢳꢵꢜ꣄,कळाट्,களாட்,kal'aat',kaLAT,kal̤āṭ,kəɭɑːʈ,convey,தெரிவி (த்த்)  
ꢡꢵꢠ꣄ꢲꢵꢥ꣄,ता॑णहान,தோண்ஹான்,taanhaan,tANhAn,tāṇhān,t̪ɑːɳɦɑːn̪,be saturated,தெவிட்டு (இன்)  
ꢡꢾꢭꢶꢮ꣄ ꢲꣂ,त॑लिव्हो,தெளிவ்ஹோ,te'liv ho,tEliv ho,tĕliv ho,t̪elɪʋ ɦoː,"sift, be clear",தெள்ளு (இன்)  
ꢗꢶꢭꢶꢛ꣄ꢗꢾ,चिलिञ्चि,சிலிஞ்சி,chilinche',ciliJcE,ciliñcĕ,t͡ʃɪlɪɲt͡ʃe,spray,தெளி (த்த்)  
ꢯꢶꢔꢶꢬ꣄,शिगिर,ஶிகி3ர்,shigir,zigir,śigir,ʃɪgɪɾ,spray,தெளி (த்த்)  
ꢗꢾꢣꢶꢬꢶ,च॑दिरि,செதி3ரி,che'diri,cEdiri,cĕdiri,t͡ʃed̪ɪɾɪ,splash,தெறி (த்த்)  
ꢲꢶꢨ꣄ꢨꢵꢜ꣄,हिब्बाट्,ஹிப்3பா3ட்,hibbaat',hibbAT,hibbāṭ,ɦɪbbɑːʈ,stagnate (tr.),தேக்கு (இன்)  
ꢲꢶꢨ꣄ꢨꢶ,हिब्बि,ஹிப்3பி3,hibbi,hibbi,hibbi,ɦɪbbɪ,stagnate (int.),தேங்கு (இன்)  
ꢮꢾꢒ꣄ꢒꢶ,व॑क्कि,வெக்கி,ve'kki,vEkki,vĕkki,ʋekkɪ,search,தேடு (இன்)  
ꢪꢹꢔꢶ,मूगि,மூகி3,moogi,mUgi,mūgi,muːgɪ,search,தேடு (இன்)  
ꢒꢸꢖ꣄ꢒꢶ,कुङ्कि,குங்கி3,kunki,kuGki,kuṅki,kuŋkɪ,sob,தேம்பு (இன்)  
ꢣꢶꢙꢫꢶꢙꢵ,दिजयि जा,தி3ஜயி ஜா,dijayijaa,dijayijA,dijayijā,d̪ɪd͡ʒəjɪd͡ʒɑː,wear off,தேய் (ந்த்)  
ꢔꢿꢱ꣄,गेस्,கே3ஸ்,ges,ges,ges,geːs̪,"rub, iron (cloths)",தேய் (த்த்)  
ꢙꢷꢔ꣄,जीग,ஜீக்3,jeeg,jIg,jīg,d͡ʒiːg,win,தேர் (ந்த்)  / தேறு (இன்)  
ꢣꣀꢬ꣄ꢫꢸ ꢣꢾ,दैर्यु दे,தை3ர்யு தே3,dairyu de',dairyu dE,dairyu dĕ,d̪əɪɾju d̪e,console,தேற்று (இன்)  
ꢱꢷꢮ꣄,सीव,ஸீவ்,seev,sIv,sīv,s̪iːʋ,stitch,தை (த்த்)  
ꢙꢾꢡꣁ ꢒꢿꢬ꣄,ज॑ता॑ केर,ஜெதொ கேர்,je'to' ker,jEtO ker,jĕtŏ ker,d͡ʒet̪o keːɾ,collect,தொகு (த்த்)  
ꢙꢾꢡꣁ ꢗꢾꢬ꣄ꢗꢶ,ज॑ता॑ चेर्चि,ஜெதொ செர்சி,je'to' che'rchi,jEtO cErci,jĕtŏ cĕrci,d͡ʒet̪o t͡ʃeɾt͡ʃɪ,collect,தொகு (த்த்)  
ꢙꢾꢡꣁꢪꢳꢵꢞ꣄,ज॑ता॑ मिळाड,ஜெதொ மிளாட்3,je'to'mal'aad',jEtOmaLAD,jĕtŏmal̤āḍ,d͡ʒet̪oməɭɑːɖ,collect,தொகு (த்த்)  
ꢭꣁꢪ꣄ꢨꢶ,ला॑म्बि,லொம்பி3,lo'mbi,lOmbi,lŏmbi,lombɪ,hang,தொங்கு (இன்)  
ꢡꣂꢬ꣄,तोर,தோர்,tor,tor,tor,t̪oːɾ,follow,தொடர் (ந்த்)  
ꢲꢵꢜ꣄,हाट,ஹாட்,haat',hAT,hāṭ,ɦɑːʈ,touch,தொடு (த்)  
ꢂꢞ꣄ꢞꢪ꣄ꢮꢡ꣄ꢡꣁ ꢒꢿꢬ꣄,अड्डम्वत्ता॑ केर,அட்3ட3ம்வத்தொகேர்,ad'd'amvatto' ker,aDDamvattO ker,aḍḍamvattŏ ker,əɖɖəmʋət̪t̪o keːɾ,disturb by talking,தொணதொண (த்த்)  
ꢢꢾꢭ꣄ꢭꢶ ꢭꣁꢪ꣄ꢨꢶ,ध॑ल्लिला॑म्बि,தெ4ல்லிலொம்பி3,the'lli lo'mbi,thElli lOmbi,thĕlli lŏmbi,t̪ʰellɪ lombɪ,hang on,தொத்து (இன்)  
ꢤꢶꢭ꣄ꢭꣁ ꢱꣁꢜ꣄,धिल्ला॑ सोट्,தி4ல்லொ ஸோட்,dhillo' so't',dhillO sOT,dhillŏ sŏṭ,d̪ʰɪllo s̪oʈ,"be supple, become slack",தொய் (ந்த்)  
ꢱꣂꢭ꣄,सोल,ஸோல்,sol,sol,sol,s̪oːl,peel off,தொலி (த்த்)  
ꢔꢪ꣄ꢞꢫꢶ ꢙꢵ,गम्डयि जा,க3ம்ட3யி ஜா,gamd'ayi jaa,gamDayi jA,gamḍayi jā,gəmɖəjɪ d͡ʒɑː,be lost,தொலை (ந்த்) 
ꢦꢾꢬꢪ꣄ꢨꢪ꣄ ꢲꣁꢫ꣄ ꢙꢵ,प॑रम्बम हा॑य्जा,பெரம்ப3ம் ஹொய் ஜா,pe'rambam ho'y jaa,pErambam hOy jA,pĕrambam hŏy jā,peɾəmbəm ɦoj d͡ʒɑː,be lost,தொலை (ந்த்) 
ꢔꢪ꣄ꢞꢵꢜ꣄,गम्डाट,க3ம்டா3ட்,gamd'aat',gamDAT,gamḍāṭ,gəmɖɑːʈ,lose (tr.),தொலை (த்த்)  
ꢥꢵꢪ꣄,नाम, நாம்,naam,nAm,nām,n̪ɑːm,pray,தொழு (த்)  
ꢭꢔꢶꢤꢾꢬ꣄,लगिधेर,லகி3தே4ர்,lagidhe'r,lagidhEr,lagidhĕr,ləgɪd̪ʰeɾ,infect,தொற்று (இன்)  
ꢤꢾꢬꢶꢭꢵꢔꢶ,ध॑रि लागि,தெ4ரி லாகி3,dhe'rilaagi,dhErilAgi,dhĕrilāgi,d̪ʰeɾɪlɑːgɪ,infect,தொற்று (இன்)  
ꢱꢨ꣄ꢣꢸꢒꢿꢬ꣄,सब्दु केर,ஸப்3து3கேர்,sabduker,sabduker,sabduker,s̪əbd̪ukeːɾ,sound,தொனி (த்த்)  
ꢏꢭ꣄ꢭꣁ ꢒꢿꢬ꣄,आ॑ल्ला॑ केर,ஒல்லொ கேர்,o'llo' ker,OllO ker,ŏllŏ ker,ollo keːɾ,make wet,தோய் (த்த்)  
ꢨꢶꢙ꣄ꢮꢵꢞ꣄,बिज्वाड,பி3ஜ்வாட்3,bijvaad',bijvAD,bijvāḍ,bɪd͡ʒʋɑːɖ,make wet,தோய் (த்த்)  
ꢏꢞꢶ ꢙꢵ,आ॑डि जा,ஒடி3 ஜா,o'd'i jaa,ODi jA,ŏḍi jā,oɖɪ d͡ʒɑː,Fail (int),தோல் (த்த்)  
ꢱꢵꢪꢸꢬ꣄ ꢃꢮ꣄,सामुर आव,ஸாமுர் ஆவ்,saamur aav,sAmur Av,sāmur āv,s̪ɑːmuɾ ɑːʋ,"appear,  seem",தோன்று (இன்)  
ꢭꢵꢔ꣄,लाग,லாக்3,laag,lAg,lāg,lɑːg,"appear,  seem",தோன்று (இன்)  
ꢗꢵꢜ꣄,चाट्,சாட்,chaat',cAT,cāṭ,t͡ʃɑːʈ,lick,நக்கு (இன்)  
ꢏꢡ꣄ꢡꢵꢜ꣄,आ॑त्ताट्,ஒத்தாட்,o'ttaat',OttAT,ŏttāṭ,ot̪t̪ɑːʈ,move (tr.),நகட்டு (இன்)  
ꢲꢭ꣄ꢭꢶ,हल्लि,ஹல்லி,halli,halli,halli,ɦəllɪ,move (int.),நகர் (ந்த்)  
ꢲꢭ꣄ꢭꢫꢶ ꢙꢵ,हल्लयि जा,ஹல்லயி ஜா,hallayi jaa,hallayi jA,hallayi jā,ɦəlləjɪ d͡ʒɑː,move (int.),நகர் (ந்த்)  
ꢲꢭ꣄ꢭꢵꢞ꣄,हल्लाड,ஹல்லாட்3,hallaad',hallAD,hallāḍ,ɦəllɑːɖ,move (tr.),நகர்த்து (இன்)  
ꢲꢷꢥ꣄ ꢲꣁꢫ꣄ꢙꢵ,हीन हा॑य जा,ஹீன் ஹொய் ஜா,heen ho'yjaa,hIn hOyjA,hīn hŏyjā,ɦiːn̪ ɦojd͡ʒɑː,be destroyed,நசி (ந்த்)  
ꢲꢷꢥ꣄ ꢒꢿꢬ꣄,हीन केर,ஹீன் கேர்,heen ker,hIn ker,hīn ker,ɦiːn̪ keːɾ,destroy,நசி (த்த்)  
ꢥꢾꢱ꣄ꢒꢶ,न॑स्कि,நெஸ்கி,ne'ski,nEski,nĕski,n̪es̪kɪ,crush,நசுக்கு (இன்)  
ꢩꢶꢬꢸꢜ꣄,भिरुट,பி4ருட்,bhirut',bhiruT,bhiruṭ,bʰɪɾuʈ,crush,நசுக்கு (இன்)  
ꢥꢾꢱ꣄ꢒꢫꢶ ꢙꢵ,न॑स्कयि जा,நெஸ்கயி ஜா,ne'skayi jaa,nEskayi jA,nĕskayi jā,n̪es̪kəjɪ d͡ʒɑː,be crushed,நசுங்கு (இன்)  
ꢩꢶꢬꢸꢞꢫꢶ ꢙꢵ,भिरुडयि जा,பி4ருட3யி ஜா,bhirud'ayi jaa,bhiruDayi jA,bhiruḍayi jā,bʰɪɾuɖəjɪ d͡ʒɑː,be crushed,நசுங்கு (இன்)  
ꢱꣁꢣꢱꣁꢣꢫꢶ ꢙꢵ,सा॑दसा॑दयि जा,ஸொத3ஸொத3யி ஜா,so'daso'dayi jaa,sOdasOdayi jA,sŏdasŏdayi jā,s̪od̪əs̪od̪əjɪ d͡ʒɑː,lose crispness(int),நசுநசு (த்த்)  
ꢗꢵꢭ꣄,चाल्,சால்,chaal,cAl,cāl,t͡ʃɑːl,walk,நட(ந்த்)  
ꢗꢵꢭ꣄,चाल,சால்,chaal,cAl,cāl,t͡ʃɑːl,Happen(int),நட (ந்த்)  
ꢗꢭꢵꢜ꣄,चलाट्,சலாட்,chalaat',calAT,calāṭ,t͡ʃəlɑːʈ,conduct,நடத்து (இன்)  
ꢂꢩꢶꢥꢫꣁ ꢒꢿꢬ꣄,अभिनया॑ केर,அபி4நயொ கேர்,abhinayo' ker,abhinayO ker,abhinayŏ ker,əbʰɪn̪əjo keːɾ,act,நடி (த்த்)  
ꢕꢵꢭ꣄,घाल,கா4ல்,ghaal,ghAl,ghāl,gʰɑːl,plant,நடு (ட்)  
ꢏꢠ꣄ꢒꢶ,आ॑ण्कि,ஒண்கி,o'nki,ONki,ŏṇki,oɳkɪ,shiver,நடுங்கு (இன்)  
ꢥꣁꢪ꣄ꢪꢶ,ना॑म्मि,நொம்மி,no'mmi,nOmmi,nŏmmi,n̪ommɪ,believe,நம்பு (இன்)  
ꢩꢶꢠ꣄ꢞꢶ,भिण्डि,பி4ண்டி3,bhind'i,bhiNDi,bhiṇḍi,bʰɪɳɖɪ,believe,நம்பு (இன்)  
ꢥꢵꢪ꣄,नाम,நாம்,naam,nAm,nām,n̪ɑːm,greet,நமஸ்கரி (த்த்)  
ꢓꢵꢭ꣄,खास्,கா2ஸ்,khaal,khAl,khāl,kʰɑːl,itch,நமை (த்த்)  
ꢧꢠ꣄ꢜꣁ ꢲꣁꢫ꣄ꢙꢵ,भण्टो हा॑य्जा,ப2ண்டொ ஹொய் ஜா,phant'o' ho'yjaa,phaNTO hOyjA,phaṇṭŏ hŏyjā,pʰəɳʈo ɦojd͡ʒɑː,become grey,நரை (த்த்)  
ꢣꢿ,दे,தே3,de,de,de,d̪eː,give,நல்கு (இன்)  
ꢗꢶꢒ꣄ꢒꢫꢶ ꢙꢵ,चिक्कयि जा,சிக்கயி ஜா,chikkayi jaa,cikkayi jA,cikkayi jā,t͡ʃɪkkəjɪ d͡ʒɑː,be weak,நலி (ந்த்)  
ꢱꢖ꣄ꢔꢶ,सङ्गि,ஸங்கி3,sangi,saGgi,saṅgi,s̪əŋgɪ,tell,நவில் (ன்ற்)  
ꢚꢶꢬ꣄ꢒꢫꢶ ꢙꢵ,झिर्कयि जा,ஜி2ர்கயி ஜா,jhirkayi jaa,jhirkayi jA,jhirkayi jā,d͡ʒʰɪɾkəjɪ d͡ʒɑː,slip (int.),நழுவு (இன்)  
ꢒꢵꢜ꣄,काट,காட்,kaat',kAT,kāṭ,kɑːʈ,cut,நறுக்கு (இன்)  
ꢨꢶꢙ꣄ꢮꢫꢶꢙꢵ,बिज्वयि जा,பி3ஜ்வயி ஜா,bijvayijaa,bijvayijA,bijvayijā,bɪd͡ʒʋəjɪd͡ʒɑː,wet (int.),நனை (ந்த்)  
ꢨꢶꢙ꣄ꢮꢶ,बिज्वि,பி3ஜ்வி,bijvi,bijvi,bijvi,bɪd͡ʒʋɪ,wet (tr.),நனை (த்த்)  
ꢔꢵꢜ꣄,गाट्,கா3ட்,gaat',gAT,gāṭ,gɑːʈ,fix,நாட்டு (இன்)  
ꢦ꣄ꢬꢿꢮ꣄ ꢦꣂꢜ꣄,प्रेव पोट,ப்ரேவ் போட்,prev pot',prev poT,prev poṭ,pɾeːʋ poːʈ,like,நாடு (இன்)  
ꢭꢵꢙ꣄ ꢦꣁꢥ꣄ꢣꢶ,लाज पा॑न्दि,லாஜ் பொந்தி3,laaj po'ndi,lAj pOndi,lāj pŏndi,lɑːd͡ʒ pon̪d̪ɪ,feel shy,நாணு (இன்)  
ꢕꢠꢵꢜ꣄,घणाट,க4ணாட்,ghanaat',ghaNAT,ghaṇāṭ,gʰəɳɑːʈ,stink (tr.),நாற்று/ நாற வை (இன்)  
ꢕꢠꢫꢶ ꢙꢵ,घणयि जा,க4ணயி ஜா,ghanayi jaa,ghaNayi jA,ghaṇayi jā,gʰəɳəjɪ d͡ʒɑː,stink (int.),நாறு (இன்)  
ꢗꢵꢭ꣄,चाल,சால்,chaal,cAl,cāl,t͡ʃɑːl,happen,நிகழ் (ந்த்)  
ꢗꢭꢵꢜ꣄,चलाट,சலாட்,chalaat',calAT,calāṭ,t͡ʃəlɑːʈ,conduct,நிகழ்த்து (இன்)  
ꢥꢶꢯ꣄ꢒꢠꣁ ꢒꢿꢬ꣄,निश्कणा॑ केर,நிஶ்கணொ கேர்,nishkano' ker,nizkaNO ker,niśkaṇŏ ker,n̪ɪʃkəɳo keːɾ,"decide, get engaged",நிச்சயி (த்த்)  
ꢱ꣄ꢢ꣄ꢬꣁ ꢦꣁꢥ꣄ꢣꢶ ꢒꢿꢬ꣄,स्थ्रा॑ पा॑न्दि केर,ஸ்த்2ரொ பொந்தி3 கேர்,sthro' po'ndi ker,sthrO pOndi ker,sthrŏ pŏndi ker,s̪t̪ʰɾo pon̪d̪ɪ keːɾ,be poised,நிதானி (த்த்)  
ꢔꢵꢳ꣄ꢞꢿ,गाळ्डे,கா3ள்டே3,gaal'd'e,gALDe,gāl̤ḍe,gɑːɭɖeː,abuse,நிந்தி (த்த்)  
ꢲꢶꢨ꣄ꢨꢵꢜ꣄,हिब्बाट्,ஹிப்3பா3ட்,hibbaat',hibbAT,hibbāṭ,ɦɪbbɑːʈ,stop (tr.),நிப்பாட்டு (இன்)  
ꢗꢶꢪ꣄ꢜꢶ,चिम्टि,சிம்டி,chimt'i,cimTi,cimṭi,t͡ʃɪmʈɪ,pinch,நிமிட்டு (இன்)  
ꢗꢸꢠ꣄ꢜꢶ,चुण्टि,சுண்டி,chunt'i,cuNTi,cuṇṭi,t͡ʃuɳʈɪ,pinch,நிமிட்டு (இன்)  
ꢥꢶꢡ꣄ꢡꣁ ꢬꢴꢵ,नित्ता॑ र्हा,நித்தொரா:,nitto' rhaa,nittO rhA,nittŏ rhā,n̪ɪt̪t̪o ɾɦɑː,become erect,நிமிர் (ந்த்)  
ꢥꢶꢡ꣄ꢡꣁꢒꢿꢬ꣄,नित्ता॑ केर,நித்தொகேர்,nitto'ker,nittOker,nittŏker,n̪ɪt̪t̪okeːɾ,make erect,நிமிர்த்து (இன்)  
ꢥ꣄ꢫꢪꢥꣁ ꢒꢿꢬ꣄,न्यमना॑ केर,ந்யமனொ கேர்,nyamano' ker,nyamanO ker,nyamanŏ ker,n̪jəmən̪o keːɾ,appoint,நியமி (த்த்)  
ꢥꢶꢬ꣄ꢠꢫꣁ ꢒꢿꢬ꣄,निर्णयो केर,நிர்ணயொ கேர்,nirnayo' ker,nirNayO ker,nirṇayŏ ker,n̪ɪɾɳəjo keːɾ,determine,நிர்ணயி (த்த்)  
ꢥꢶꢬ꣄ꢮꢵꢲ꣄ ꢒꢿꢬ꣄,निर्वाह केर,நிர்வாஹ் கேர்,nirvaah ker,nirvAh ker,nirvāh ker,n̪ɪɾʋɑːɦ keːɾ,administer,நிர்வகி (த்த்)  
ꢮꢶꢜ꣄ꢜꢫꢶ ꢙꢵ,विट्टयि जा,விட்டயி ஜா,vit't'ayi jaa,viTTayi jA,viṭṭayi jā,ʋɪʈʈəjɪ d͡ʒɑː,become stale (int),நீர் (த்த்)  
ꢦꣁꢱ ꢦꣁꢱꢫꢶ ꢙꢵ,पा॑स पा॑सयि जा,பொஸ பொஸயி ஜா,po'sa po'sayi jaa,pOsa pOsayi jA,pŏsa pŏsayi jā,pos̪ə pos̪əjɪ d͡ʒɑː,become stale (int),நீர் (த்த்)  
ꢡꢾꢮ꣄ꢞꢶ,त॑व्डि,தெவ்டி3 ,te'vd'i,tEvDi,tĕvḍi,t̪eʋɖɪ,stroke,நீவு (இன்)  
ꢭꢵꢪ꣄ꢒꢥꢶ ꢬꢴꢵ,लाम्कनि र्हा,லாம்கனி ரா:,laamkani rhaa,lAmkani rhA,lāmkani rhā,lɑːmkən̪ɪ ɾɦɑː,lengthen (int.),நீள் (ண்ட்)  
ꢙꢳꢷꢬꢵꢒ꣄ ꢒꢿꢬ꣄,जळिराक केर,ஜளிராக் கேர்,jal'eeraak ker,jaLIrAk ker,jal̤īrāk ker,d͡ʒəɭiːɾɑːk keːɾ,Turn into ash(tr),நீற்று (இன்)  
ꢬꢵꢒ꣄ ꢲꣁꢫ꣄ ꢙꢵ,राक हा॑य जा,ராக் ஹொய் ஜா,raak ho'y jaa,rAk hOy jA,rāk hŏy jā,ɾɑːk ɦoj d͡ʒɑː,become ash(int.),நீறு (இன்)  
ꢲꢸꢖ꣄ꢔꢶ ꢱꢵ,हुङ्गि सा,ஹுங்கி3 ஸா,hungi saa,huGgi sA,huṅgi sā,ɦuŋgɪ s̪ɑː,"smell, enjoy",நுகர் (ந்த்)  
ꢂꢥꢸꢩꢮ꣄ ꢒꢿꢬ꣄,अनुभव केर,அநுப4வ் கேர்,anubhav ker,anubhav ker,anubhav ker,ən̪ubʰəʋ keːɾ,"smell, enjoy",நுகர் (ந்த்)  
ꢂꢥꢸꢩꢮꢶ,अनुभवि,அனுப4வி,anubhavi,anubhavi,anubhavi,ən̪ubʰəʋɪ,"smell, enjoy",நுகர் (ந்த்)  
ꢩꢸꢬ꣄ꢒꣁꢒꢿꢬ꣄,भुर्का॑ केर,பு4ர்கொ கேர்,bhurko'ker,bhurkOker,bhurkŏker,bʰuɾkokeːɾ,powder,நுணுக்கு (இன்)  
ꢱꢹꢒ꣄ꢯꢪꣁꢒꢥꢶ ꢬꢴꢵ,सूक्षमा॑कनि र्हा,ஸூக்ஷ்மொகனி ரா:,sookshamo'kani rhaa,sUkzamOkani rhA,sūkśamŏkani rhā,s̪uːkʃəmokən̪ɪ ɾɦɑː,be minute,நுணுகு (இன்)  
ꢩꢸꢬ꣄ꢒꣁ ꢲꣁꢫ꣄ꢙꢵ,भुर्का॑ हा॑य्जा,பு4ர்கொ ஹொய் ஜா,bhurko' ho'yjaa,bhurkO hOyjA,bhurkŏ hŏyjā,bʰuɾko ɦojd͡ʒɑː,be powdered,நுணுங்கு (இன்)  
ꢨꢸꢱꢸꢪ꣄ ꢨꢸꢬꢸꢞꣁ ꢲꣂ,बुसुम बुरुडो हो,பு3ஸும் பு3ருடொ3 ஹோ,busum burud'o' ho,busum buruDO ho,busum buruḍŏ ho,bus̪um buɾuɖo ɦoː,bubble,நுரை (த்த்)  
ꢡꢹꢬ꣄,तूर,தூர்,toor,tUr,tūr,t̪uːɾ,enter (int.),நுழை (ந்த்)  
ꢨ꣄ꢬꢮꢿꢯ꣄꣄ ꢒꢿꢬ꣄,प्रवेश केर,ப்ரவேஶ் கேர்,bravesh ker,bravez ker,braveś ker,bɾəʋeːʃ keːɾ,enter (int.),நுழை (ந்த்)  
ꢡꢸꢬꢵꢜ꣄,तुराट,துராட்,turaat',turAT,turāṭ,t̪uɾɑːʈ,enter (tr.),நுழை (த்த்)  
ꢦ꣄ꢬꢮꢿꢯ꣄ ꢒꢾꢬꢵꢜ꣄,प्रवेश्क॑राट,ப்ரவேஶ் கெராட்,pravesh ke'raat',pravez kErAT,praveś kĕrāṭ,pɾəʋeːʃ keɾɑːʈ,enter (tr.),நுழை (த்த்)  
ꢒꢵꢡ꣄,कात,காத்,kaat,kAt,kāt,kɑːt̪,Spin(tr),நூல் (ற்ற்)  
ꢡꢮꢫꢶ ꢮꢔꢸꢠ꣄ꢜꣁ ꢲꣂ,तवयि वगुण्टा॑ हो,தவயி வகு3ண்டொ ஹோ,tavayi vagunt'o' ho,tavayi vaguNTO ho,tavayi vaguṇṭŏ ho,t̪əʋəjɪ ʋəguɳʈo ɦoː,become flexible,நெகிழ் (ந்த்) 
ꢮꢷꢥ꣄,वीन्,வீன்,veen,vIn,vīn,ʋiːn̪,weave,நெய் (த்)  
